,Driver,Stint,Compound,LapCount,FirstLap,LastLap,race_number,fastest_laptime,number_quick_laptime,avg_quick_laptime,fp_session,SpeedTotal,high_engine_mode,low_engine_mode,quali_sim,race_sim,year,event_format,q1,q2,q3
1488,HAM,3.0,TEST_UNKNOWN,7,17.0,23.0,7.0,0 days 00:01:19.265000,5.0,0 days 00:01:19.562000,fp1,1119.5,0,0,0,1,2023,conventional,0 days 00:01:12.937000,0 days 00:01:12.999000,0 days 00:01:12.818000
1489,HAM,4.0,SOFT,6,24.0,29.0,7.0,0 days 00:01:15.845000,1.0,0 days 00:01:15.845000,fp1,1004.5,0,1,1,0,2023,conventional,0 days 00:01:12.937000,0 days 00:01:12.999000,0 days 00:01:12.818000
1490,SAI,1.0,TEST_UNKNOWN,11,1.0,11.0,7.0,0 days 00:01:18.423000,6.0,0 days 00:01:18.751000,fp1,1126.5,1,0,0,1,2023,conventional,0 days 00:01:13.411000,0 days 00:01:12.790000,0 days 00:01:12.734000
1491,SAI,3.0,SOFT,4,17.0,20.0,7.0,0 days 00:01:15.726000,1.0,0 days 00:01:15.726000,fp1,1068.0,0,0,1,0,2023,conventional,0 days 00:01:13.411000,0 days 00:01:12.790000,0 days 00:01:12.734000
1492,SAI,4.0,SOFT,7,21.0,27.0,7.0,0 days 00:01:19.488000,4.0,0 days 00:01:19.944000,fp1,1118.5,0,0,0,1,2023,conventional,0 days 00:01:13.411000,0 days 00:01:12.790000,0 days 00:01:12.734000
1493,RUS,1.0,MEDIUM,8,1.0,8.0,7.0,0 days 00:01:18.926000,6.0,0 days 00:01:19.517000,fp1,1109.5,0,0,0,1,2023,conventional,0 days 00:01:13.326000,0 days 00:01:13.447000,
1494,RUS,2.0,TEST_UNKNOWN,8,9.0,16.0,7.0,0 days 00:01:19.296000,6.0,0 days 00:01:19.692500,fp1,1121.5,1,0,0,1,2023,conventional,0 days 00:01:13.326000,0 days 00:01:13.447000,
1495,RUS,3.0,TEST_UNKNOWN,7,17.0,23.0,7.0,0 days 00:01:18.468000,6.0,0 days 00:01:19.273000,fp1,1124.0,1,0,0,1,2023,conventional,0 days 00:01:13.326000,0 days 00:01:13.447000,
1496,RUS,4.0,SOFT,3,24.0,26.0,7.0,0 days 00:01:15.753000,1.0,0 days 00:01:15.753000,fp1,930.5,0,0,1,0,2023,conventional,0 days 00:01:13.326000,0 days 00:01:13.447000,
1497,RUS,5.0,SOFT,3,27.0,29.0,7.0,0 days 00:01:15.866000,1.0,0 days 00:01:15.866000,fp1,873.5,0,1,1,0,2023,conventional,0 days 00:01:13.326000,0 days 00:01:13.447000,
1498,BOT,3.0,SOFT,6,12.0,17.0,7.0,0 days 00:01:15.978000,2.0,0 days 00:01:16.231500,fp1,920.0,0,1,1,0,2023,conventional,0 days 00:01:13.977000,,
1499,BOT,4.0,MEDIUM,7,18.0,24.0,7.0,0 days 00:01:21.601000,4.0,0 days 00:01:21.984500,fp1,1079.5,0,0,0,1,2023,conventional,0 days 00:01:13.977000,,
1500,PIA,4.0,SOFT,5,10.0,14.0,7.0,0 days 00:01:16.353000,2.0,0 days 00:01:16.783000,fp1,1059.5,0,0,1,0,2023,conventional,0 days 00:01:13.691000,0 days 00:01:13.059000,0 days 00:01:13.682000
1501,PIA,5.0,TEST_UNKNOWN,12,15.0,26.0,7.0,0 days 00:01:18.695000,9.0,0 days 00:01:19.595000,fp1,1115.0,1,0,0,1,2023,conventional,0 days 00:01:13.691000,0 days 00:01:13.059000,0 days 00:01:13.682000
1502,VER,1.0,TEST_UNKNOWN,5,1.0,5.0,7.0,0 days 00:01:16.583000,2.0,0 days 00:01:17.004000,fp1,1039.5,0,0,0,1,2023,conventional,0 days 00:01:13.615000,0 days 00:01:12.760000,0 days 00:01:12.272000
1503,VER,2.0,MEDIUM,6,6.0,11.0,7.0,0 days 00:01:15.945000,2.0,0 days 00:01:16.025500,fp1,959.5,0,1,1,0,2023,conventional,0 days 00:01:13.615000,0 days 00:01:12.760000,0 days 00:01:12.272000
1504,VER,3.0,SOFT,3,12.0,14.0,7.0,0 days 00:01:14.606000,1.0,0 days 00:01:14.606000,fp1,1018.5,0,0,1,0,2023,conventional,0 days 00:01:13.615000,0 days 00:01:12.760000,0 days 00:01:12.272000
1505,VER,4.0,SOFT,14,15.0,28.0,7.0,0 days 00:01:20.789000,12.0,0 days 00:01:21.039500,fp1,1087.5,1,0,0,1,2023,conventional,0 days 00:01:13.615000,0 days 00:01:12.760000,0 days 00:01:12.272000
1506,VER,5.0,MEDIUM,4,29.0,32.0,7.0,0 days 00:01:19.577000,1.0,0 days 00:01:19.577000,fp1,1032.0,0,0,0,1,2023,conventional,0 days 00:01:13.615000,0 days 00:01:12.760000,0 days 00:01:12.272000
1507,SAR,4.0,SOFT,6,16.0,21.0,7.0,0 days 00:01:16.506000,2.0,0 days 00:01:16.654500,fp1,1066.5,0,1,1,0,2023,conventional,0 days 00:01:14.699000,,
1508,SAR,5.0,SOFT,9,22.0,30.0,7.0,0 days 00:01:20.959000,5.0,0 days 00:01:21.496000,fp1,1106.5,0,0,0,1,2023,conventional,0 days 00:01:14.699000,,
1509,NOR,4.0,SOFT,5,10.0,14.0,7.0,0 days 00:01:15.783000,1.0,0 days 00:01:15.783000,fp1,1132.5,1,0,1,0,2023,conventional,0 days 00:01:13.295000,0 days 00:01:12.776000,0 days 00:01:12.792000
1510,NOR,5.0,TEST_UNKNOWN,11,15.0,25.0,7.0,0 days 00:01:18.885000,8.0,0 days 00:01:19.074500,fp1,1120.5,0,0,0,1,2023,conventional,0 days 00:01:13.295000,0 days 00:01:12.776000,0 days 00:01:12.792000
1511,GAS,1.0,TEST_UNKNOWN,7,1.0,7.0,7.0,0 days 00:01:17.810000,4.0,0 days 00:01:18.161000,fp1,1129.0,0,0,0,1,2023,conventional,0 days 00:01:13.471000,0 days 00:01:13.186000,0 days 00:01:12.816000
1512,GAS,3.0,SOFT,3,18.0,20.0,7.0,0 days 00:01:15.545000,1.0,0 days 00:01:15.545000,fp1,1035.5,0,1,1,0,2023,conventional,0 days 00:01:13.471000,0 days 00:01:13.186000,0 days 00:01:12.816000
1513,PER,1.0,TEST_UNKNOWN,5,1.0,5.0,7.0,0 days 00:01:17.465000,2.0,0 days 00:01:18.123000,fp1,969.5,0,0,0,1,2023,conventional,0 days 00:01:13.874000,0 days 00:01:13.334000,
1514,PER,2.0,MEDIUM,7,6.0,12.0,7.0,0 days 00:01:16.420000,1.0,0 days 00:01:16.420000,fp1,1096.0,1,0,1,0,2023,conventional,0 days 00:01:13.874000,0 days 00:01:13.334000,
1515,PER,3.0,SOFT,6,13.0,18.0,7.0,0 days 00:01:15.374000,2.0,0 days 00:01:15.482500,fp1,1027.5,0,0,1,0,2023,conventional,0 days 00:01:13.874000,0 days 00:01:13.334000,
1516,PER,4.0,MEDIUM,11,19.0,29.0,7.0,0 days 00:01:20.872000,9.0,0 days 00:01:21.349000,fp1,1088.0,0,0,0,1,2023,conventional,0 days 00:01:13.874000,0 days 00:01:13.334000,
1517,ALO,3.0,MEDIUM,12,6.0,17.0,7.0,0 days 00:01:16.679000,7.0,0 days 00:01:18.014000,fp1,1140.0,1,0,0,1,2023,conventional,0 days 00:01:13.747000,0 days 00:01:13.098000,0 days 00:01:13.507000
1518,ALO,4.0,SOFT,7,18.0,24.0,7.0,0 days 00:01:15.547000,2.0,0 days 00:01:15.637000,fp1,939.0,0,1,1,0,2023,conventional,0 days 00:01:13.747000,0 days 00:01:13.098000,0 days 00:01:13.507000
1519,LEC,1.0,TEST_UNKNOWN,4,1.0,4.0,7.0,0 days 00:01:19.894000,2.0,0 days 00:01:20.866000,fp1,1106.0,1,0,0,1,2023,conventional,0 days 00:01:14.079000,,
1520,LEC,2.0,TEST_UNKNOWN,6,5.0,10.0,7.0,0 days 00:01:18.635000,4.0,0 days 00:01:19.010500,fp1,1145.0,1,0,0,1,2023,conventional,0 days 00:01:14.079000,,
1521,LEC,5.0,SOFT,4,19.0,22.0,7.0,0 days 00:01:15.694000,1.0,0 days 00:01:15.694000,fp1,1030.0,0,1,1,0,2023,conventional,0 days 00:01:14.079000,,
1522,LEC,6.0,MEDIUM,6,23.0,28.0,7.0,0 days 00:01:19.986000,3.0,0 days 00:01:20.987000,fp1,1066.0,0,0,0,1,2023,conventional,0 days 00:01:14.079000,,
1523,STR,1.0,TEST_UNKNOWN,3,1.0,3.0,7.0,0 days 00:01:23.614000,1.0,0 days 00:01:23.614000,fp1,863.0,0,0,0,1,2023,conventional,0 days 00:01:13.766000,0 days 00:01:13.082000,0 days 00:01:12.994000
1524,STR,3.0,TEST_UNKNOWN,3,5.0,7.0,7.0,0 days 00:01:22.274000,1.0,0 days 00:01:22.274000,fp1,795.0,0,1,0,1,2023,conventional,0 days 00:01:13.766000,0 days 00:01:13.082000,0 days 00:01:12.994000
1525,STR,4.0,MEDIUM,3,8.0,10.0,7.0,0 days 00:01:20.253000,1.0,0 days 00:01:20.253000,fp1,881.0,0,0,0,1,2023,conventional,0 days 00:01:13.766000,0 days 00:01:13.082000,0 days 00:01:12.994000
1526,STR,8.0,SOFT,8,18.0,25.0,7.0,0 days 00:01:15.939000,2.0,0 days 00:01:16.008500,fp1,1011.0,0,0,1,0,2023,conventional,0 days 00:01:13.766000,0 days 00:01:13.082000,0 days 00:01:12.994000
1527,MAG,1.0,TEST_UNKNOWN,5,1.0,5.0,7.0,0 days 00:01:18.925000,3.0,0 days 00:01:18.942000,fp1,1145.0,1,0,0,1,2023,conventional,0 days 00:01:14.042000,,
1528,MAG,2.0,TEST_UNKNOWN,5,6.0,10.0,7.0,0 days 00:01:19.634000,3.0,0 days 00:01:19.646000,fp1,1131.0,0,0,0,1,2023,conventional,0 days 00:01:14.042000,,
1529,MAG,3.0,SOFT,6,11.0,16.0,7.0,0 days 00:01:16.321000,2.0,0 days 00:01:16.532500,fp1,1034.5,0,0,1,0,2023,conventional,0 days 00:01:14.042000,,
1530,MAG,4.0,SOFT,6,17.0,22.0,7.0,0 days 00:01:15.689000,1.0,0 days 00:01:15.689000,fp1,940.0,0,1,1,0,2023,conventional,0 days 00:01:14.042000,,
1531,DEV,5.0,SOFT,7,15.0,21.0,7.0,0 days 00:01:15.504000,2.0,0 days 00:01:16.221500,fp1,1087.0,1,0,1,0,2023,conventional,0 days 00:01:13.581000,0 days 00:01:14.083000,
1532,DEV,6.0,SOFT,6,22.0,27.0,7.0,0 days 00:01:19.992000,3.0,0 days 00:01:20.694000,fp1,1087.5,1,0,0,1,2023,conventional,0 days 00:01:13.581000,0 days 00:01:14.083000,
1533,TSU,4.0,SOFT,9,19.0,27.0,7.0,0 days 00:01:15.915000,2.0,0 days 00:01:16.547000,fp1,1061.5,0,0,1,0,2023,conventional,0 days 00:01:13.862000,0 days 00:01:14.477000,
1534,ALB,4.0,SOFT,3,19.0,21.0,7.0,0 days 00:01:16.630000,1.0,0 days 00:01:16.630000,fp1,1029.0,0,0,1,0,2023,conventional,0 days 00:01:14.063000,,
1535,ALB,5.0,MEDIUM,7,22.0,28.0,7.0,0 days 00:01:21.471000,4.0,0 days 00:01:21.802000,fp1,1079.5,1,0,0,1,2023,conventional,0 days 00:01:14.063000,,
1536,ZHO,3.0,SOFT,3,14.0,16.0,7.0,0 days 00:01:15.906000,1.0,0 days 00:01:15.906000,fp1,926.5,0,0,1,0,2023,conventional,0 days 00:01:13.677000,0 days 00:01:13.521000,
1537,ZHO,4.0,SOFT,3,17.0,19.0,7.0,0 days 00:01:16.408000,1.0,0 days 00:01:16.408000,fp1,859.5,0,0,1,0,2023,conventional,0 days 00:01:13.677000,0 days 00:01:13.521000,
1538,ZHO,5.0,TEST_UNKNOWN,5,20.0,24.0,7.0,0 days 00:01:21.050000,2.0,0 days 00:01:21.513500,fp1,977.0,0,0,0,1,2023,conventional,0 days 00:01:13.677000,0 days 00:01:13.521000,
1539,HUL,3.0,SOFT,7,11.0,17.0,7.0,0 days 00:01:16.461000,2.0,0 days 00:01:16.498500,fp1,872.5,0,1,1,0,2023,conventional,0 days 00:01:13.420000,0 days 00:01:13.283000,0 days 00:01:13.229000
1540,HUL,4.0,TEST_UNKNOWN,11,18.0,28.0,7.0,0 days 00:01:20.315000,6.0,0 days 00:01:20.798000,fp1,1116.5,0,0,0,1,2023,conventional,0 days 00:01:13.420000,0 days 00:01:13.283000,0 days 00:01:13.229000
1541,OCO,1.0,TEST_UNKNOWN,9,1.0,9.0,7.0,0 days 00:01:17.517000,4.0,0 days 00:01:17.879000,fp1,1007.0,0,1,0,1,2023,conventional,0 days 00:01:13.433000,0 days 00:01:13.001000,0 days 00:01:13.083000
1542,OCO,2.0,MEDIUM,9,10.0,18.0,7.0,0 days 00:01:16.519000,4.0,0 days 00:01:16.746000,fp1,1016.0,0,0,1,0,2023,conventional,0 days 00:01:13.433000,0 days 00:01:13.001000,0 days 00:01:13.083000
1543,OCO,3.0,SOFT,10,19.0,28.0,7.0,0 days 00:01:15.418000,2.0,0 days 00:01:15.675500,fp1,1119.0,1,0,1,0,2023,conventional,0 days 00:01:13.433000,0 days 00:01:13.001000,0 days 00:01:13.083000
1544,HAM,1.0,MEDIUM,8,1.0,8.0,7.0,0 days 00:01:18.192000,4.0,0 days 00:01:19.376500,fp1,1080.5,0,0,0,1,2023,conventional,0 days 00:01:12.937000,0 days 00:01:12.999000,0 days 00:01:12.818000
1545,HAM,2.0,TEST_UNKNOWN,8,9.0,16.0,7.0,0 days 00:01:18.315000,6.0,0 days 00:01:20.122000,fp1,1123.0,1,0,0,1,2023,conventional,0 days 00:01:12.937000,0 days 00:01:12.999000,0 days 00:01:12.818000
1546,HAM,3.0,TEST_UNKNOWN,7,17.0,23.0,7.0,0 days 00:01:19.265000,5.0,0 days 00:01:19.562000,fp1,1119.5,0,0,0,1,2023,conventional,0 days 00:01:12.937000,0 days 00:01:12.999000,0 days 00:01:12.818000
1547,HAM,4.0,SOFT,6,24.0,29.0,7.0,0 days 00:01:15.845000,1.0,0 days 00:01:15.845000,fp1,1004.5,0,1,1,0,2023,conventional,0 days 00:01:12.937000,0 days 00:01:12.999000,0 days 00:01:12.818000
1548,SAI,1.0,TEST_UNKNOWN,11,1.0,11.0,7.0,0 days 00:01:18.423000,6.0,0 days 00:01:18.751000,fp1,1126.5,1,0,0,1,2023,conventional,0 days 00:01:13.411000,0 days 00:01:12.790000,0 days 00:01:12.734000
1549,SAI,3.0,SOFT,4,17.0,20.0,7.0,0 days 00:01:15.726000,1.0,0 days 00:01:15.726000,fp1,1068.0,0,0,1,0,2023,conventional,0 days 00:01:13.411000,0 days 00:01:12.790000,0 days 00:01:12.734000
1550,SAI,4.0,SOFT,7,21.0,27.0,7.0,0 days 00:01:19.488000,4.0,0 days 00:01:19.944000,fp1,1118.5,0,0,0,1,2023,conventional,0 days 00:01:13.411000,0 days 00:01:12.790000,0 days 00:01:12.734000
1551,RUS,1.0,MEDIUM,8,1.0,8.0,7.0,0 days 00:01:18.926000,6.0,0 days 00:01:19.517000,fp1,1109.5,0,0,0,1,2023,conventional,0 days 00:01:13.326000,0 days 00:01:13.447000,
1552,RUS,2.0,TEST_UNKNOWN,8,9.0,16.0,7.0,0 days 00:01:19.296000,6.0,0 days 00:01:19.692500,fp1,1121.5,1,0,0,1,2023,conventional,0 days 00:01:13.326000,0 days 00:01:13.447000,
1553,RUS,3.0,TEST_UNKNOWN,7,17.0,23.0,7.0,0 days 00:01:18.468000,6.0,0 days 00:01:19.273000,fp1,1124.0,1,0,0,1,2023,conventional,0 days 00:01:13.326000,0 days 00:01:13.447000,
1554,RUS,4.0,SOFT,3,24.0,26.0,7.0,0 days 00:01:15.753000,1.0,0 days 00:01:15.753000,fp1,930.5,0,0,1,0,2023,conventional,0 days 00:01:13.326000,0 days 00:01:13.447000,
1555,RUS,5.0,SOFT,3,27.0,29.0,7.0,0 days 00:01:15.866000,1.0,0 days 00:01:15.866000,fp1,873.5,0,1,1,0,2023,conventional,0 days 00:01:13.326000,0 days 00:01:13.447000,
1556,BOT,3.0,SOFT,6,12.0,17.0,7.0,0 days 00:01:15.978000,2.0,0 days 00:01:16.231500,fp1,920.0,0,1,1,0,2023,conventional,0 days 00:01:13.977000,,
1557,BOT,4.0,MEDIUM,7,18.0,24.0,7.0,0 days 00:01:21.601000,4.0,0 days 00:01:21.984500,fp1,1079.5,0,0,0,1,2023,conventional,0 days 00:01:13.977000,,
1558,PIA,4.0,SOFT,5,10.0,14.0,7.0,0 days 00:01:16.353000,2.0,0 days 00:01:16.783000,fp1,1059.5,0,0,1,0,2023,conventional,0 days 00:01:13.691000,0 days 00:01:13.059000,0 days 00:01:13.682000
1559,PIA,5.0,TEST_UNKNOWN,12,15.0,26.0,7.0,0 days 00:01:18.695000,9.0,0 days 00:01:19.595000,fp1,1115.0,1,0,0,1,2023,conventional,0 days 00:01:13.691000,0 days 00:01:13.059000,0 days 00:01:13.682000
1560,VER,1.0,TEST_UNKNOWN,5,1.0,5.0,7.0,0 days 00:01:15.655000,2.0,0 days 00:01:15.686500,fp2,1039.0,0,0,1,0,2023,conventional,0 days 00:01:13.615000,0 days 00:01:12.760000,0 days 00:01:12.272000
1561,VER,2.0,MEDIUM,3,6.0,8.0,7.0,0 days 00:01:14.968000,1.0,0 days 00:01:14.968000,fp2,944.5,0,1,1,0,2023,conventional,0 days 00:01:13.615000,0 days 00:01:12.760000,0 days 00:01:12.272000
1562,VER,3.0,SOFT,3,9.0,11.0,7.0,0 days 00:01:13.907000,1.0,0 days 00:01:13.907000,fp2,1001.0,0,0,1,0,2023,conventional,0 days 00:01:13.615000,0 days 00:01:12.760000,0 days 00:01:12.272000
1563,VER,4.0,MEDIUM,11,12.0,22.0,7.0,0 days 00:01:19.623000,9.0,0 days 00:01:19.877000,fp2,1097.0,0,0,0,1,2023,conventional,0 days 00:01:13.615000,0 days 00:01:12.760000,0 days 00:01:12.272000
1564,VER,5.0,SOFT,12,23.0,34.0,7.0,0 days 00:01:18.679000,8.0,0 days 00:01:19.441000,fp2,1098.5,1,0,0,1,2023,conventional,0 days 00:01:13.615000,0 days 00:01:12.760000,0 days 00:01:12.272000
1565,SAR,2.0,SOFT,3,8.0,10.0,7.0,0 days 00:01:15.415000,1.0,0 days 00:01:15.415000,fp2,1074.0,0,1,1,0,2023,conventional,0 days 00:01:14.699000,,
1566,SAR,3.0,SOFT,3,11.0,13.0,7.0,0 days 00:01:15.556000,1.0,0 days 00:01:15.556000,fp2,1086.0,0,0,1,0,2023,conventional,0 days 00:01:14.699000,,
1567,SAR,4.0,SOFT,9,14.0,22.0,7.0,0 days 00:01:21.287000,7.0,0 days 00:01:21.581000,fp2,1104.0,0,0,0,1,2023,conventional,0 days 00:01:14.699000,,
1568,SAR,5.0,MEDIUM,11,23.0,33.0,7.0,0 days 00:01:20.387000,8.0,0 days 00:01:20.687000,fp2,1110.5,1,0,0,1,2023,conventional,0 days 00:01:14.699000,,
1569,NOR,1.0,MEDIUM,7,1.0,7.0,7.0,0 days 00:01:15.926000,3.0,0 days 00:01:15.997000,fp2,1015.0,0,0,1,0,2023,conventional,0 days 00:01:13.295000,0 days 00:01:12.776000,0 days 00:01:12.792000
1570,NOR,2.0,SOFT,6,8.0,13.0,7.0,0 days 00:01:14.694000,1.0,0 days 00:01:14.694000,fp2,949.5,0,1,1,0,2023,conventional,0 days 00:01:13.295000,0 days 00:01:12.776000,0 days 00:01:12.792000
1571,NOR,3.0,MEDIUM,4,14.0,17.0,7.0,0 days 00:01:20.769000,2.0,0 days 00:01:20.886500,fp2,1093.5,0,0,0,1,2023,conventional,0 days 00:01:13.295000,0 days 00:01:12.776000,0 days 00:01:12.792000
1572,NOR,4.0,TEST_UNKNOWN,13,18.0,30.0,7.0,0 days 00:01:19.571000,10.0,0 days 00:01:20.540500,fp2,1106.5,1,0,0,1,2023,conventional,0 days 00:01:13.295000,0 days 00:01:12.776000,0 days 00:01:12.792000
1573,GAS,2.0,SOFT,3,8.0,10.0,7.0,0 days 00:01:14.457000,1.0,0 days 00:01:14.457000,fp2,998.5,0,1,1,0,2023,conventional,0 days 00:01:13.471000,0 days 00:01:13.186000,0 days 00:01:12.816000
1574,GAS,3.0,SOFT,3,11.0,13.0,7.0,0 days 00:01:14.743000,1.0,0 days 00:01:14.743000,fp2,1092.0,0,0,1,0,2023,conventional,0 days 00:01:13.471000,0 days 00:01:13.186000,0 days 00:01:12.816000
1575,GAS,4.0,SOFT,16,14.0,29.0,7.0,0 days 00:01:20.139000,13.0,0 days 00:01:20.632000,fp2,1112.0,1,0,0,1,2023,conventional,0 days 00:01:13.471000,0 days 00:01:13.186000,0 days 00:01:12.816000
1576,PER,1.0,TEST_UNKNOWN,5,1.0,5.0,7.0,0 days 00:01:16.982000,1.0,0 days 00:01:16.982000,fp2,960.5,0,0,0,1,2023,conventional,0 days 00:01:13.874000,0 days 00:01:13.334000,
1577,PER,2.0,MEDIUM,6,6.0,11.0,7.0,0 days 00:01:15.524000,2.0,0 days 00:01:15.526500,fp2,1001.5,0,0,1,0,2023,conventional,0 days 00:01:13.874000,0 days 00:01:13.334000,
1578,PER,3.0,SOFT,3,12.0,14.0,7.0,0 days 00:01:14.219000,1.0,0 days 00:01:14.219000,fp2,1093.0,0,0,1,0,2023,conventional,0 days 00:01:13.874000,0 days 00:01:13.334000,
1579,PER,4.0,SOFT,13,15.0,27.0,7.0,0 days 00:01:19.572000,9.0,0 days 00:01:20.625000,fp2,1099.0,1,0,0,1,2023,conventional,0 days 00:01:13.874000,0 days 00:01:13.334000,
1580,ALO,1.0,TEST_UNKNOWN,6,1.0,6.0,7.0,0 days 00:01:17.245000,4.0,0 days 00:01:17.578500,fp2,1134.0,1,0,0,1,2023,conventional,0 days 00:01:13.747000,0 days 00:01:13.098000,0 days 00:01:13.507000
1581,ALO,2.0,MEDIUM,7,7.0,13.0,7.0,0 days 00:01:15.373000,3.0,0 days 00:01:15.691000,fp2,1046.5,0,0,1,0,2023,conventional,0 days 00:01:13.747000,0 days 00:01:13.098000,0 days 00:01:13.507000
1582,ALO,3.0,SOFT,5,14.0,18.0,7.0,0 days 00:01:14.077000,2.0,0 days 00:01:14.169000,fp2,998.5,0,1,1,0,2023,conventional,0 days 00:01:13.747000,0 days 00:01:13.098000,0 days 00:01:13.507000
1583,ALO,4.0,SOFT,3,19.0,21.0,7.0,0 days 00:01:20.420000,1.0,0 days 00:01:20.420000,fp2,1100.5,0,0,0,1,2023,conventional,0 days 00:01:13.747000,0 days 00:01:13.098000,0 days 00:01:13.507000
1584,ALO,5.0,SOFT,9,22.0,30.0,7.0,0 days 00:01:19.812000,5.0,0 days 00:01:20.040000,fp2,1115.0,0,0,0,1,2023,conventional,0 days 00:01:13.747000,0 days 00:01:13.098000,0 days 00:01:13.507000
1585,LEC,1.0,SOFT,3,1.0,3.0,7.0,0 days 00:01:15.600000,1.0,0 days 00:01:15.600000,fp2,890.5,0,1,1,0,2023,conventional,0 days 00:01:14.079000,,
1586,LEC,2.0,SOFT,3,4.0,6.0,7.0,0 days 00:01:15.222000,1.0,0 days 00:01:15.222000,fp2,983.5,0,0,1,0,2023,conventional,0 days 00:01:14.079000,,
1587,LEC,3.0,SOFT,3,7.0,9.0,7.0,0 days 00:01:14.246000,1.0,0 days 00:01:14.246000,fp2,928.0,0,0,1,0,2023,conventional,0 days 00:01:14.079000,,
1588,LEC,4.0,TEST_UNKNOWN,8,10.0,17.0,7.0,0 days 00:01:19.940000,6.0,0 days 00:01:20.201500,fp2,1117.0,1,0,0,1,2023,conventional,0 days 00:01:14.079000,,
1589,LEC,5.0,SOFT,15,18.0,32.0,7.0,0 days 00:01:19.769000,12.0,0 days 00:01:20.265000,fp2,1116.0,0,0,0,1,2023,conventional,0 days 00:01:14.079000,,
1590,STR,1.0,TEST_UNKNOWN,6,1.0,6.0,7.0,0 days 00:01:18.827000,4.0,0 days 00:01:19.025000,fp2,1120.0,1,0,0,1,2023,conventional,0 days 00:01:13.766000,0 days 00:01:13.082000,0 days 00:01:12.994000
1591,STR,2.0,MEDIUM,7,7.0,13.0,7.0,0 days 00:01:15.779000,3.0,0 days 00:01:15.890000,fp2,1055.0,0,0,1,0,2023,conventional,0 days 00:01:13.766000,0 days 00:01:13.082000,0 days 00:01:12.994000
1592,STR,3.0,SOFT,6,14.0,19.0,7.0,0 days 00:01:15.010000,2.0,0 days 00:01:15.051500,fp2,979.0,0,1,1,0,2023,conventional,0 days 00:01:13.766000,0 days 00:01:13.082000,0 days 00:01:12.994000
1593,STR,4.0,SOFT,12,20.0,31.0,7.0,0 days 00:01:19.383000,9.0,0 days 00:01:20.603000,fp2,1095.5,0,0,0,1,2023,conventional,0 days 00:01:13.766000,0 days 00:01:13.082000,0 days 00:01:12.994000
1594,MAG,2.0,SOFT,6,7.0,12.0,7.0,0 days 00:01:14.713000,2.0,0 days 00:01:14.935000,fp2,986.0,0,0,1,0,2023,conventional,0 days 00:01:14.042000,,
1595,MAG,3.0,MEDIUM,12,13.0,24.0,7.0,0 days 00:01:20.628000,9.0,0 days 00:01:21.068000,fp2,1113.0,1,0,0,1,2023,conventional,0 days 00:01:14.042000,,
1596,DEV,2.0,MEDIUM,6,8.0,13.0,7.0,0 days 00:01:15.458000,2.0,0 days 00:01:15.503500,fp2,1113.0,0,0,1,0,2023,conventional,0 days 00:01:13.581000,0 days 00:01:14.083000,
1597,DEV,3.0,SOFT,6,14.0,19.0,7.0,0 days 00:01:14.785000,2.0,0 days 00:01:14.827000,fp2,1102.5,0,0,1,0,2023,conventional,0 days 00:01:13.581000,0 days 00:01:14.083000,
1598,DEV,4.0,MEDIUM,10,20.0,29.0,7.0,0 days 00:01:20.374000,8.0,0 days 00:01:20.985000,fp2,1116.5,1,0,0,1,2023,conventional,0 days 00:01:13.581000,0 days 00:01:14.083000,
1599,DEV,5.0,SOFT,4,30.0,33.0,7.0,0 days 00:01:19.512000,1.0,0 days 00:01:19.512000,fp2,1081.5,0,1,0,1,2023,conventional,0 days 00:01:13.581000,0 days 00:01:14.083000,
1600,TSU,2.0,MEDIUM,6,8.0,13.0,7.0,0 days 00:01:15.569000,2.0,0 days 00:01:15.600500,fp2,1075.0,0,0,1,0,2023,conventional,0 days 00:01:13.862000,0 days 00:01:14.477000,
1601,TSU,3.0,SOFT,6,14.0,19.0,7.0,0 days 00:01:14.840000,2.0,0 days 00:01:15.476500,fp2,1022.0,0,1,1,0,2023,conventional,0 days 00:01:13.862000,0 days 00:01:14.477000,
1602,TSU,4.0,SOFT,15,20.0,34.0,7.0,0 days 00:01:20.717000,12.0,0 days 00:01:21.298000,fp2,1112.0,1,0,0,1,2023,conventional,0 days 00:01:13.862000,0 days 00:01:14.477000,
1603,ALB,2.0,SOFT,3,8.0,10.0,7.0,0 days 00:01:15.056000,1.0,0 days 00:01:15.056000,fp2,1027.5,0,0,1,0,2023,conventional,0 days 00:01:14.063000,,
1604,ALB,3.0,SOFT,3,11.0,13.0,7.0,0 days 00:01:15.615000,1.0,0 days 00:01:15.615000,fp2,917.5,0,1,1,0,2023,conventional,0 days 00:01:14.063000,,
1605,ALB,4.0,MEDIUM,5,14.0,18.0,7.0,0 days 00:01:21.545000,3.0,0 days 00:01:21.704000,fp2,1090.0,1,0,0,1,2023,conventional,0 days 00:01:14.063000,,
1606,ALB,5.0,TEST_UNKNOWN,9,19.0,27.0,7.0,0 days 00:01:20.539000,7.0,0 days 00:01:20.910000,fp2,1095.5,1,0,0,1,2023,conventional,0 days 00:01:14.063000,,
1607,ALB,6.0,MEDIUM,5,28.0,32.0,7.0,0 days 00:01:21.211000,2.0,0 days 00:01:21.372000,fp2,1049.0,0,0,0,1,2023,conventional,0 days 00:01:14.063000,,
