,Driver,Stint,Compound,LapCount,FirstLap,LastLap,race_number,fastest_laptime,number_quick_laptime,avg_quick_laptime,fp_session,SpeedTotal,high_engine_mode,low_engine_mode,quali_sim,race_sim,year,event_format,q1,q2,q3
3241,GIO,1.0,MEDIUM,8,1.0,8.0,12.0,0 days 00:01:46.688000,2.0,0 days 00:01:46.900500,fp2,909.5,0,1,1,0,2021,conventional,0 days 00:02:02.306000,,
3242,GIO,2.0,SOFT,5,9.0,13.0,12.0,0 days 00:01:45.789000,2.0,0 days 00:01:46.433500,fp2,925.0,0,0,1,0,2021,conventional,0 days 00:02:02.306000,,
3243,GIO,3.0,SOFT,3,14.0,16.0,12.0,0 days 00:01:50.771000,1.0,0 days 00:01:50.771000,fp2,1015.5,1,0,0,1,2021,conventional,0 days 00:02:02.306000,,
3244,RIC,3.0,INTERMEDIATE,2,11.0,12.0,12.0,0 days 00:02:10.900000,1.0,0 days 00:02:10.900000,fp3,933.5,0,1,0,1,2021,conventional,0 days 00:02:01.583000,0 days 00:01:57.127000,0 days 00:02:00.864000
3245,RIC,4.0,INTERMEDIATE,1,13.0,13.0,12.0,0 days 00:02:13.807000,1.0,0 days 00:02:13.807000,fp3,,0,0,0,1,2021,conventional,0 days 00:02:01.583000,0 days 00:01:57.127000,0 days 00:02:00.864000
3246,NOR,1.0,INTERMEDIATE,6,1.0,6.0,12.0,0 days 00:01:58.509000,2.0,0 days 00:01:59.051500,fp3,965.5,1,0,1,0,2021,conventional,0 days 00:01:58.301000,0 days 00:01:56.025000,
3247,NOR,2.0,INTERMEDIATE,3,7.0,9.0,12.0,0 days 00:02:02.530000,1.0,0 days 00:02:02.530000,fp3,928.5,0,1,0,1,2021,conventional,0 days 00:01:58.301000,0 days 00:01:56.025000,
3248,VET,1.0,INTERMEDIATE,8,1.0,8.0,12.0,0 days 00:01:59.436000,3.0,0 days 00:02:00.170000,fp3,949.0,1,0,1,0,2021,conventional,0 days 00:02:00.175000,0 days 00:01:56.814000,0 days 00:02:00.935000
3249,MAZ,1.0,WET,4,1.0,4.0,12.0,0 days 00:02:10.248000,1.0,0 days 00:02:10.248000,fp3,861.5,0,1,0,1,2021,conventional,0 days 00:02:04.939000,,
3250,MAZ,4.0,INTERMEDIATE,9,11.0,19.0,12.0,0 days 00:02:05.872000,8.0,0 days 00:02:07.835500,fp3,928.0,0,0,0,1,2021,conventional,0 days 00:02:04.939000,,
3251,GAS,1.0,INTERMEDIATE,8,1.0,8.0,12.0,0 days 00:01:59.324000,4.0,0 days 00:01:59.856500,fp3,977.5,0,1,1,0,2021,conventional,0 days 00:02:00.387000,0 days 00:01:56.440000,0 days 00:02:01.164000
3252,GAS,4.0,INTERMEDIATE,4,11.0,14.0,12.0,0 days 00:02:02.011000,2.0,0 days 00:02:03.238500,fp3,982.5,1,0,0,1,2021,conventional,0 days 00:02:00.387000,0 days 00:01:56.440000,0 days 00:02:01.164000
3253,PER,1.0,INTERMEDIATE,7,1.0,7.0,12.0,0 days 00:01:57.871000,3.0,0 days 00:01:58.083000,fp3,974.0,0,0,1,0,2021,conventional,0 days 00:01:59.334000,0 days 00:01:56.886000,0 days 00:02:02.112000
3254,ALO,1.0,INTERMEDIATE,7,1.0,7.0,12.0,0 days 00:01:59.613000,2.0,0 days 00:01:59.700000,fp3,953.0,1,0,1,0,2021,conventional,0 days 00:02:01.653000,0 days 00:01:58.205000,
3255,LEC,2.0,INTERMEDIATE,2,6.0,7.0,12.0,0 days 00:02:12.133000,1.0,0 days 00:02:12.133000,fp3,912.0,0,1,0,1,2021,conventional,0 days 00:02:00.728000,0 days 00:01:57.721000,
3256,STR,1.0,INTERMEDIATE,8,1.0,8.0,12.0,0 days 00:01:59.205000,2.0,0 days 00:01:59.357500,fp3,926.0,1,0,1,0,2021,conventional,0 days 00:02:01.597000,0 days 00:01:58.231000,
3257,STR,2.0,INTERMEDIATE,8,9.0,16.0,12.0,0 days 00:02:00.157000,3.0,0 days 00:02:00.230000,fp3,915.5,0,1,1,0,2021,conventional,0 days 00:02:01.597000,0 days 00:01:58.231000,
3258,OCO,2.0,INTERMEDIATE,8,2.0,9.0,12.0,0 days 00:01:58.913000,2.0,0 days 00:01:59.406000,fp3,954.0,0,1,1,0,2021,conventional,0 days 00:02:01.824000,0 days 00:01:57.354000,0 days 00:02:03.513000
3259,OCO,3.0,INTERMEDIATE,4,10.0,13.0,12.0,0 days 00:02:03.554000,1.0,0 days 00:02:03.554000,fp3,955.5,1,0,0,1,2021,conventional,0 days 00:02:01.824000,0 days 00:01:57.354000,0 days 00:02:03.513000
3260,VER,1.0,INTERMEDIATE,8,1.0,8.0,12.0,0 days 00:01:56.924000,3.0,0 days 00:01:57.138000,fp3,972.5,0,0,1,0,2021,conventional,0 days 00:01:58.717000,0 days 00:01:56.559000,0 days 00:01:59.765000
3261,HAM,1.0,INTERMEDIATE,5,1.0,5.0,12.0,0 days 00:01:57.996000,1.0,0 days 00:01:57.996000,fp3,985.0,0,1,1,0,2021,conventional,0 days 00:01:59.218000,0 days 00:01:56.229000,0 days 00:02:00.099000
3262,HAM,2.0,INTERMEDIATE,4,6.0,9.0,12.0,0 days 00:02:03.706000,2.0,0 days 00:02:05.371000,fp3,1004.5,1,0,0,1,2021,conventional,0 days 00:01:59.218000,0 days 00:01:56.229000,0 days 00:02:00.099000
3263,MSC,1.0,WET,3,1.0,3.0,12.0,0 days 00:02:13.904000,1.0,0 days 00:02:13.904000,fp3,862.5,0,1,0,1,2021,conventional,0 days 00:02:03.973000,,
3264,MSC,4.0,INTERMEDIATE,8,11.0,18.0,12.0,0 days 00:02:06.289000,6.0,0 days 00:02:07.983000,fp3,939.5,0,0,0,1,2021,conventional,0 days 00:02:03.973000,,
3265,SAI,3.0,INTERMEDIATE,5,11.0,15.0,12.0,0 days 00:02:05.557000,2.0,0 days 00:02:05.806000,fp3,960.0,0,0,0,1,2021,conventional,0 days 00:02:01.184000,0 days 00:01:58.137000,
3266,SAI,4.0,INTERMEDIATE,2,16.0,17.0,12.0,0 days 00:02:06.683000,1.0,0 days 00:02:06.683000,fp3,953.5,0,1,0,1,2021,conventional,0 days 00:02:01.184000,0 days 00:01:58.137000,
3267,RUS,2.0,INTERMEDIATE,3,7.0,9.0,12.0,0 days 00:02:06.596000,1.0,0 days 00:02:06.596000,fp3,974.5,1,0,0,1,2021,conventional,0 days 00:01:59.864000,0 days 00:01:56.950000,0 days 00:02:00.086000
3268,BOT,1.0,INTERMEDIATE,7,1.0,7.0,12.0,0 days 00:01:59.808000,3.0,0 days 00:02:00.303000,fp3,962.0,1,0,1,0,2021,conventional,0 days 00:01:59.870000,0 days 00:01:56.295000,0 days 00:02:02.502000
3269,RIC,1.0,MEDIUM,12,1.0,12.0,13.0,0 days 00:01:13.211000,4.0,0 days 00:01:13.475000,fp1,1138.0,1,0,1,0,2021,conventional,0 days 00:01:10.255000,0 days 00:01:09.865000,0 days 00:01:10.166000
3270,RIC,2.0,SOFT,6,13.0,18.0,13.0,0 days 00:01:13.081000,1.0,0 days 00:01:13.081000,fp1,1083.0,0,1,1,0,2021,conventional,0 days 00:01:10.255000,0 days 00:01:09.865000,0 days 00:01:10.166000
3271,NOR,1.0,MEDIUM,12,1.0,12.0,13.0,0 days 00:01:12.679000,4.0,0 days 00:01:12.994500,fp1,1085.5,1,0,1,0,2021,conventional,0 days 00:01:10.489000,0 days 00:01:10.406000,
3272,NOR,2.0,SOFT,6,13.0,18.0,13.0,0 days 00:01:12.693000,1.0,0 days 00:01:12.693000,fp1,1065.5,0,1,1,0,2021,conventional,0 days 00:01:10.489000,0 days 00:01:10.406000,
3273,VET,1.0,HARD,3,1.0,3.0,13.0,0 days 00:01:21.092000,1.0,0 days 00:01:21.092000,fp1,1128.5,1,0,0,1,2021,conventional,0 days 00:01:10.731000,,
3274,LAT,3.0,SOFT,6,11.0,16.0,13.0,0 days 00:01:12.907000,2.0,0 days 00:01:13.188500,fp1,1058.5,0,1,1,0,2021,conventional,0 days 00:01:10.093000,0 days 00:01:11.161000,
3275,GAS,1.0,MEDIUM,8,1.0,8.0,13.0,0 days 00:01:13.187000,3.0,0 days 00:01:13.602000,fp1,1129.0,1,0,1,0,2021,conventional,0 days 00:01:10.274000,0 days 00:01:09.541000,0 days 00:01:09.478000
3276,GAS,2.0,MEDIUM,4,9.0,12.0,13.0,0 days 00:01:12.903000,1.0,0 days 00:01:12.903000,fp1,1123.0,0,0,1,0,2021,conventional,0 days 00:01:10.274000,0 days 00:01:09.541000,0 days 00:01:09.478000
3277,GAS,3.0,SOFT,7,13.0,19.0,13.0,0 days 00:01:12.515000,2.0,0 days 00:01:12.641500,fp1,1101.5,0,1,1,0,2021,conventional,0 days 00:01:10.274000,0 days 00:01:09.541000,0 days 00:01:09.478000
3278,PER,2.0,SOFT,6,13.0,18.0,13.0,0 days 00:01:13.328000,1.0,0 days 00:01:13.328000,fp1,995.0,0,1,1,0,2021,conventional,0 days 00:01:10.530000,,
3279,ALO,1.0,MEDIUM,3,1.0,3.0,13.0,0 days 00:01:15.591000,1.0,0 days 00:01:15.591000,fp1,1137.5,0,0,0,1,2021,conventional,0 days 00:01:10.435000,0 days 00:01:10.020000,0 days 00:01:09.956000
3280,ALO,2.0,MEDIUM,9,4.0,12.0,13.0,0 days 00:01:12.910000,3.0,0 days 00:01:13.325000,fp1,1150.5,1,0,1,0,2021,conventional,0 days 00:01:10.435000,0 days 00:01:10.020000,0 days 00:01:09.956000
3281,ALO,3.0,SOFT,6,13.0,18.0,13.0,0 days 00:01:12.158000,2.0,0 days 00:01:12.360500,fp1,1126.5,0,1,1,0,2021,conventional,0 days 00:01:10.435000,0 days 00:01:10.020000,0 days 00:01:09.956000
3282,LEC,1.0,HARD,12,1.0,12.0,13.0,0 days 00:01:13.244000,6.0,0 days 00:01:13.908500,fp1,1143.5,1,0,0,1,2021,conventional,0 days 00:01:09.829000,0 days 00:01:09.437000,0 days 00:01:09.527000
3283,LEC,3.0,SOFT,6,13.0,18.0,13.0,0 days 00:01:11.623000,2.0,0 days 00:01:11.955500,fp1,1070.5,0,1,1,0,2021,conventional,0 days 00:01:09.829000,0 days 00:01:09.437000,0 days 00:01:09.527000
3284,STR,2.0,SOFT,6,13.0,18.0,13.0,0 days 00:01:12.431000,2.0,0 days 00:01:12.499500,fp1,1049.5,0,1,1,0,2021,conventional,0 days 00:01:10.438000,0 days 00:01:10.367000,
3285,OCO,2.0,SOFT,6,12.0,17.0,13.0,0 days 00:01:12.231000,2.0,0 days 00:01:12.603000,fp1,1101.5,0,1,1,0,2021,conventional,0 days 00:01:10.179000,0 days 00:01:09.919000,0 days 00:01:09.933000
3286,VER,2.0,SOFT,6,13.0,18.0,13.0,0 days 00:01:11.597000,2.0,0 days 00:01:11.718000,fp1,1054.5,0,1,1,0,2021,conventional,0 days 00:01:10.036000,0 days 00:01:09.071000,0 days 00:01:08.885000
3287,HAM,2.0,SOFT,5,13.0,17.0,13.0,0 days 00:01:11.500000,1.0,0 days 00:01:11.500000,fp1,1089.5,0,1,1,0,2021,conventional,0 days 00:01:10.114000,0 days 00:01:09.726000,0 days 00:01:08.923000
3288,SAI,1.0,HARD,12,1.0,12.0,13.0,0 days 00:01:13.356000,5.0,0 days 00:01:13.773000,fp1,1141.0,1,0,0,1,2021,conventional,0 days 00:01:10.022000,0 days 00:01:09.870000,0 days 00:01:09.537000
3289,SAI,3.0,SOFT,6,14.0,19.0,13.0,0 days 00:01:11.601000,2.0,0 days 00:01:11.775500,fp1,1064.5,0,1,1,0,2021,conventional,0 days 00:01:10.022000,0 days 00:01:09.870000,0 days 00:01:09.537000
3290,RUS,2.0,SOFT,5,11.0,15.0,13.0,0 days 00:01:13.181000,1.0,0 days 00:01:13.181000,fp1,979.0,0,1,1,0,2021,conventional,0 days 00:01:10.382000,0 days 00:01:10.332000,
3291,BOT,1.0,HARD,7,1.0,7.0,13.0,0 days 00:01:13.021000,2.0,0 days 00:01:13.988500,fp1,1158.0,1,0,0,1,2021,conventional,0 days 00:01:10.219000,0 days 00:01:09.769000,0 days 00:01:09.222000
3292,BOT,3.0,SOFT,6,13.0,18.0,13.0,0 days 00:01:11.738000,1.0,0 days 00:01:11.738000,fp1,1034.0,0,1,1,0,2021,conventional,0 days 00:01:10.219000,0 days 00:01:09.769000,0 days 00:01:09.222000
3293,GIO,1.0,HARD,12,1.0,12.0,13.0,0 days 00:01:14.401000,3.0,0 days 00:01:14.858000,fp1,1155.5,1,0,0,1,2021,conventional,0 days 00:01:10.050000,0 days 00:01:10.033000,0 days 00:01:09.590000
3294,GIO,2.0,SOFT,6,13.0,18.0,13.0,0 days 00:01:12.359000,2.0,0 days 00:01:12.705000,fp1,1060.0,0,1,1,0,2021,conventional,0 days 00:01:10.050000,0 days 00:01:10.033000,0 days 00:01:09.590000
3295,RIC,1.0,MEDIUM,12,1.0,12.0,13.0,0 days 00:01:13.211000,4.0,0 days 00:01:13.475000,fp1,1138.0,1,0,1,0,2021,conventional,0 days 00:01:10.255000,0 days 00:01:09.865000,0 days 00:01:10.166000
3296,RIC,2.0,SOFT,6,13.0,18.0,13.0,0 days 00:01:13.081000,1.0,0 days 00:01:13.081000,fp1,1083.0,0,1,1,0,2021,conventional,0 days 00:01:10.255000,0 days 00:01:09.865000,0 days 00:01:10.166000
3297,NOR,1.0,MEDIUM,12,1.0,12.0,13.0,0 days 00:01:12.679000,4.0,0 days 00:01:12.994500,fp1,1085.5,1,0,1,0,2021,conventional,0 days 00:01:10.489000,0 days 00:01:10.406000,
3298,NOR,2.0,SOFT,6,13.0,18.0,13.0,0 days 00:01:12.693000,1.0,0 days 00:01:12.693000,fp1,1065.5,0,1,1,0,2021,conventional,0 days 00:01:10.489000,0 days 00:01:10.406000,
3299,VET,1.0,HARD,3,1.0,3.0,13.0,0 days 00:01:21.092000,1.0,0 days 00:01:21.092000,fp1,1128.5,1,0,0,1,2021,conventional,0 days 00:01:10.731000,,
3300,LAT,3.0,SOFT,6,11.0,16.0,13.0,0 days 00:01:12.907000,2.0,0 days 00:01:13.188500,fp1,1058.5,0,1,1,0,2021,conventional,0 days 00:01:10.093000,0 days 00:01:11.161000,
3301,GAS,1.0,MEDIUM,8,1.0,8.0,13.0,0 days 00:01:13.187000,3.0,0 days 00:01:13.602000,fp1,1129.0,1,0,1,0,2021,conventional,0 days 00:01:10.274000,0 days 00:01:09.541000,0 days 00:01:09.478000
3302,GAS,2.0,MEDIUM,4,9.0,12.0,13.0,0 days 00:01:12.903000,1.0,0 days 00:01:12.903000,fp1,1123.0,0,0,1,0,2021,conventional,0 days 00:01:10.274000,0 days 00:01:09.541000,0 days 00:01:09.478000
3303,GAS,3.0,SOFT,7,13.0,19.0,13.0,0 days 00:01:12.515000,2.0,0 days 00:01:12.641500,fp1,1101.5,0,1,1,0,2021,conventional,0 days 00:01:10.274000,0 days 00:01:09.541000,0 days 00:01:09.478000
3304,PER,2.0,SOFT,6,13.0,18.0,13.0,0 days 00:01:13.328000,1.0,0 days 00:01:13.328000,fp1,995.0,0,1,1,0,2021,conventional,0 days 00:01:10.530000,,
3305,ALO,1.0,MEDIUM,3,1.0,3.0,13.0,0 days 00:01:15.591000,1.0,0 days 00:01:15.591000,fp1,1137.5,0,0,0,1,2021,conventional,0 days 00:01:10.435000,0 days 00:01:10.020000,0 days 00:01:09.956000
3306,ALO,2.0,MEDIUM,9,4.0,12.0,13.0,0 days 00:01:12.910000,3.0,0 days 00:01:13.325000,fp1,1150.5,1,0,1,0,2021,conventional,0 days 00:01:10.435000,0 days 00:01:10.020000,0 days 00:01:09.956000
3307,ALO,3.0,SOFT,6,13.0,18.0,13.0,0 days 00:01:12.158000,2.0,0 days 00:01:12.360500,fp1,1126.5,0,1,1,0,2021,conventional,0 days 00:01:10.435000,0 days 00:01:10.020000,0 days 00:01:09.956000
3308,LEC,1.0,HARD,12,1.0,12.0,13.0,0 days 00:01:13.244000,6.0,0 days 00:01:13.908500,fp1,1143.5,1,0,0,1,2021,conventional,0 days 00:01:09.829000,0 days 00:01:09.437000,0 days 00:01:09.527000
3309,LEC,3.0,SOFT,6,13.0,18.0,13.0,0 days 00:01:11.623000,2.0,0 days 00:01:11.955500,fp1,1070.5,0,1,1,0,2021,conventional,0 days 00:01:09.829000,0 days 00:01:09.437000,0 days 00:01:09.527000
3310,STR,2.0,SOFT,6,13.0,18.0,13.0,0 days 00:01:12.431000,2.0,0 days 00:01:12.499500,fp1,1049.5,0,1,1,0,2021,conventional,0 days 00:01:10.438000,0 days 00:01:10.367000,
3311,OCO,2.0,SOFT,6,12.0,17.0,13.0,0 days 00:01:12.231000,2.0,0 days 00:01:12.603000,fp1,1101.5,0,1,1,0,2021,conventional,0 days 00:01:10.179000,0 days 00:01:09.919000,0 days 00:01:09.933000
3312,VER,2.0,SOFT,6,13.0,18.0,13.0,0 days 00:01:11.597000,2.0,0 days 00:01:11.718000,fp1,1054.5,0,1,1,0,2021,conventional,0 days 00:01:10.036000,0 days 00:01:09.071000,0 days 00:01:08.885000
3313,HAM,2.0,SOFT,5,13.0,17.0,13.0,0 days 00:01:11.500000,1.0,0 days 00:01:11.500000,fp1,1089.5,0,1,1,0,2021,conventional,0 days 00:01:10.114000,0 days 00:01:09.726000,0 days 00:01:08.923000
3314,SAI,1.0,HARD,12,1.0,12.0,13.0,0 days 00:01:13.356000,5.0,0 days 00:01:13.773000,fp1,1141.0,1,0,0,1,2021,conventional,0 days 00:01:10.022000,0 days 00:01:09.870000,0 days 00:01:09.537000
3315,SAI,3.0,SOFT,6,14.0,19.0,13.0,0 days 00:01:11.601000,2.0,0 days 00:01:11.775500,fp1,1064.5,0,1,1,0,2021,conventional,0 days 00:01:10.022000,0 days 00:01:09.870000,0 days 00:01:09.537000
3316,RUS,2.0,SOFT,5,11.0,15.0,13.0,0 days 00:01:13.181000,1.0,0 days 00:01:13.181000,fp1,979.0,0,1,1,0,2021,conventional,0 days 00:01:10.382000,0 days 00:01:10.332000,
3317,BOT,1.0,HARD,7,1.0,7.0,13.0,0 days 00:01:13.021000,2.0,0 days 00:01:13.988500,fp1,1158.0,1,0,0,1,2021,conventional,0 days 00:01:10.219000,0 days 00:01:09.769000,0 days 00:01:09.222000
3318,BOT,3.0,SOFT,6,13.0,18.0,13.0,0 days 00:01:11.738000,1.0,0 days 00:01:11.738000,fp1,1034.0,0,1,1,0,2021,conventional,0 days 00:01:10.219000,0 days 00:01:09.769000,0 days 00:01:09.222000
3319,GIO,1.0,HARD,12,1.0,12.0,13.0,0 days 00:01:14.401000,3.0,0 days 00:01:14.858000,fp1,1155.5,1,0,0,1,2021,conventional,0 days 00:01:10.050000,0 days 00:01:10.033000,0 days 00:01:09.590000
3320,GIO,2.0,SOFT,6,13.0,18.0,13.0,0 days 00:01:12.359000,2.0,0 days 00:01:12.705000,fp1,1060.0,0,1,1,0,2021,conventional,0 days 00:01:10.050000,0 days 00:01:10.033000,0 days 00:01:09.590000
3321,RIC,4.0,SOFT,5,11.0,15.0,13.0,0 days 00:01:12.157000,1.0,0 days 00:01:12.157000,fp2,1142.0,1,0,1,0,2021,conventional,0 days 00:01:10.255000,0 days 00:01:09.865000,0 days 00:01:10.166000
3322,RIC,5.0,SOFT,5,16.0,20.0,13.0,0 days 00:01:16.866000,3.0,0 days 00:01:16.905000,fp2,1107.5,0,1,0,1,2021,conventional,0 days 00:01:10.255000,0 days 00:01:09.865000,0 days 00:01:10.166000
3323,RIC,6.0,HARD,5,21.0,25.0,13.0,0 days 00:01:16.090000,2.0,0 days 00:01:16.246000,fp2,1098.0,0,1,0,1,2021,conventional,0 days 00:01:10.255000,0 days 00:01:09.865000,0 days 00:01:10.166000
3324,NOR,1.0,HARD,2,1.0,2.0,13.0,0 days 00:01:14.118000,1.0,0 days 00:01:14.118000,fp2,1126.0,1,0,0,1,2021,conventional,0 days 00:01:10.489000,0 days 00:01:10.406000,
3325,NOR,4.0,SOFT,6,12.0,17.0,13.0,0 days 00:01:11.488000,2.0,0 days 00:01:11.553000,fp2,1118.0,0,0,1,0,2021,conventional,0 days 00:01:10.489000,0 days 00:01:10.406000,
3326,NOR,5.0,SOFT,10,18.0,27.0,13.0,0 days 00:01:15.411000,7.0,0 days 00:01:15.542000,fp2,1113.5,0,0,0,1,2021,conventional,0 days 00:01:10.489000,0 days 00:01:10.406000,
3327,VET,1.0,MEDIUM,8,1.0,8.0,13.0,0 days 00:01:12.194000,3.0,0 days 00:01:12.543000,fp2,1145.0,1,0,1,0,2021,conventional,0 days 00:01:10.731000,,
3328,VET,2.0,SOFT,5,9.0,13.0,13.0,0 days 00:01:11.713000,2.0,0 days 00:01:11.743500,fp2,1081.5,0,1,1,0,2021,conventional,0 days 00:01:10.731000,,
3329,VET,3.0,SOFT,11,14.0,24.0,13.0,0 days 00:01:15.830000,7.0,0 days 00:01:16.453000,fp2,1099.0,0,0,0,1,2021,conventional,0 days 00:01:10.731000,,
3330,LAT,1.0,HARD,3,1.0,3.0,13.0,0 days 00:01:15.115000,1.0,0 days 00:01:15.115000,fp2,1086.5,0,0,0,1,2021,conventional,0 days 00:01:10.093000,0 days 00:01:11.161000,
3331,LAT,2.0,SOFT,6,4.0,9.0,13.0,0 days 00:01:12.610000,2.0,0 days 00:01:13.026000,fp2,1095.0,0,0,1,0,2021,conventional,0 days 00:01:10.093000,0 days 00:01:11.161000,
3332,LAT,3.0,SOFT,2,10.0,11.0,13.0,0 days 00:01:20.676000,1.0,0 days 00:01:20.676000,fp2,1077.0,0,0,0,1,2021,conventional,0 days 00:01:10.093000,0 days 00:01:11.161000,
3333,LAT,4.0,HARD,13,12.0,24.0,13.0,0 days 00:01:17.130000,9.0,0 days 00:01:17.526000,fp2,1097.0,1,0,0,1,2021,conventional,0 days 00:01:10.093000,0 days 00:01:11.161000,
3334,MAZ,3.0,SOFT,4,9.0,12.0,13.0,0 days 00:01:12.835000,1.0,0 days 00:01:12.835000,fp2,1141.0,0,0,1,0,2021,conventional,0 days 00:01:11.875000,,
3335,GAS,1.0,HARD,3,1.0,3.0,13.0,0 days 00:01:14.486000,1.0,0 days 00:01:14.486000,fp2,1137.5,0,0,0,1,2021,conventional,0 days 00:01:10.274000,0 days 00:01:09.541000,0 days 00:01:09.478000
3336,GAS,3.0,SOFT,4,9.0,12.0,13.0,0 days 00:01:11.648000,1.0,0 days 00:01:11.648000,fp2,1056.0,0,1,1,0,2021,conventional,0 days 00:01:10.274000,0 days 00:01:09.541000,0 days 00:01:09.478000
3337,GAS,4.0,SOFT,3,13.0,15.0,13.0,0 days 00:01:11.462000,1.0,0 days 00:01:11.462000,fp2,1141.0,1,0,1,0,2021,conventional,0 days 00:01:10.274000,0 days 00:01:09.541000,0 days 00:01:09.478000
3338,GAS,5.0,SOFT,10,16.0,25.0,13.0,0 days 00:01:15.366000,8.0,0 days 00:01:16.000500,fp2,1129.5,0,0,0,1,2021,conventional,0 days 00:01:10.274000,0 days 00:01:09.541000,0 days 00:01:09.478000
3339,GAS,6.0,HARD,4,26.0,29.0,13.0,0 days 00:01:16.293000,1.0,0 days 00:01:16.293000,fp2,1127.0,0,1,0,1,2021,conventional,0 days 00:01:10.274000,0 days 00:01:09.541000,0 days 00:01:09.478000
3340,PER,2.0,MEDIUM,7,5.0,11.0,13.0,0 days 00:01:12.740000,3.0,0 days 00:01:12.754000,fp2,1080.5,0,1,1,0,2021,conventional,0 days 00:01:10.530000,,
3341,PER,3.0,SOFT,5,12.0,16.0,13.0,0 days 00:01:11.946000,2.0,0 days 00:01:12.053500,fp2,1095.0,0,0,1,0,2021,conventional,0 days 00:01:10.530000,,
3342,PER,4.0,SOFT,11,17.0,27.0,13.0,0 days 00:01:15.241000,7.0,0 days 00:01:15.864000,fp2,1107.5,1,0,0,1,2021,conventional,0 days 00:01:10.530000,,
3343,ALO,1.0,HARD,3,1.0,3.0,13.0,0 days 00:01:14.712000,1.0,0 days 00:01:14.712000,fp2,1163.5,1,0,0,1,2021,conventional,0 days 00:01:10.435000,0 days 00:01:10.020000,0 days 00:01:09.956000
3344,ALO,2.0,HARD,7,4.0,10.0,13.0,0 days 00:01:13.433000,3.0,0 days 00:01:13.616000,fp2,1148.0,0,0,0,1,2021,conventional,0 days 00:01:10.435000,0 days 00:01:10.020000,0 days 00:01:09.956000
3345,ALO,3.0,SOFT,4,11.0,14.0,13.0,0 days 00:01:11.569000,1.0,0 days 00:01:11.569000,fp2,1028.5,0,1,1,0,2021,conventional,0 days 00:01:10.435000,0 days 00:01:10.020000,0 days 00:01:09.956000
3346,ALO,4.0,SOFT,5,15.0,19.0,13.0,0 days 00:01:11.280000,2.0,0 days 00:01:11.523000,fp2,1040.5,0,0,1,0,2021,conventional,0 days 00:01:10.435000,0 days 00:01:10.020000,0 days 00:01:09.956000
3347,ALO,5.0,SOFT,11,20.0,30.0,13.0,0 days 00:01:15.151000,7.0,0 days 00:01:15.958000,fp2,1114.0,0,0,0,1,2021,conventional,0 days 00:01:10.435000,0 days 00:01:10.020000,0 days 00:01:09.956000
3348,LEC,1.0,MEDIUM,4,1.0,4.0,13.0,0 days 00:01:12.097000,1.0,0 days 00:01:12.097000,fp2,1053.0,0,1,1,0,2021,conventional,0 days 00:01:09.829000,0 days 00:01:09.437000,0 days 00:01:09.527000
3349,LEC,2.0,MEDIUM,7,5.0,11.0,13.0,0 days 00:01:11.761000,3.0,0 days 00:01:11.898000,fp2,1092.5,0,0,1,0,2021,conventional,0 days 00:01:09.829000,0 days 00:01:09.437000,0 days 00:01:09.527000
3350,LEC,4.0,SOFT,3,13.0,15.0,13.0,0 days 00:01:10.902000,1.0,0 days 00:01:10.902000,fp2,1111.5,1,0,1,0,2021,conventional,0 days 00:01:09.829000,0 days 00:01:09.437000,0 days 00:01:09.527000
3351,LEC,5.0,SOFT,4,16.0,19.0,13.0,0 days 00:01:11.144000,1.0,0 days 00:01:11.144000,fp2,1061.5,0,0,1,0,2021,conventional,0 days 00:01:09.829000,0 days 00:01:09.437000,0 days 00:01:09.527000
3352,LEC,6.0,MEDIUM,10,20.0,29.0,13.0,0 days 00:01:15.660000,7.0,0 days 00:01:16.067000,fp2,1099.0,0,0,0,1,2021,conventional,0 days 00:01:09.829000,0 days 00:01:09.437000,0 days 00:01:09.527000
3353,STR,2.0,MEDIUM,5,4.0,8.0,13.0,0 days 00:01:12.136000,2.0,0 days 00:01:12.390000,fp2,1108.5,0,0,1,0,2021,conventional,0 days 00:01:10.438000,0 days 00:01:10.367000,
3354,STR,4.0,MEDIUM,6,11.0,16.0,13.0,0 days 00:01:15.537000,4.0,0 days 00:01:15.985000,fp2,1105.0,0,0,0,1,2021,conventional,0 days 00:01:10.438000,0 days 00:01:10.367000,
3355,STR,5.0,SOFT,13,17.0,29.0,13.0,0 days 00:01:15.678000,8.0,0 days 00:01:16.565000,fp2,1111.0,0,0,0,1,2021,conventional,0 days 00:01:10.438000,0 days 00:01:10.367000,
3356,TSU,1.0,MEDIUM,4,1.0,4.0,13.0,0 days 00:01:16.310000,2.0,0 days 00:01:17.267500,fp2,1131.0,1,0,0,1,2021,conventional,0 days 00:01:10.462000,0 days 00:01:11.314000,
3357,TSU,3.0,SOFT,7,16.0,22.0,13.0,0 days 00:01:12.096000,3.0,0 days 00:01:12.659000,fp2,1121.0,0,0,1,0,2021,conventional,0 days 00:01:10.462000,0 days 00:01:11.314000,
3358,TSU,4.0,MEDIUM,6,23.0,28.0,13.0,0 days 00:01:16.294000,4.0,0 days 00:01:16.550000,fp2,1123.5,0,0,0,1,2021,conventional,0 days 00:01:10.462000,0 days 00:01:11.314000,
