,Driver,Stint,Compound,LapCount,FirstLap,LastLap,race_number,fastest_laptime,number_quick_laptime,avg_quick_laptime,fp_session,SpeedTotal,high_engine_mode,low_engine_mode,quali_sim,race_sim,year,event_format,q1,q2,q3
436,NOR,3.0,SOFT,8,15.0,22.0,2.0,0 days 00:01:34.410000,6.0,0 days 00:01:34.786500,fp1,1169.5,1,0,0,1,2024,conventional,0 days 00:01:28.805000,0 days 00:01:28.479000,0 days 00:01:28.132000
437,NOR,4.0,MEDIUM,4,23.0,26.0,2.0,0 days 00:01:33.402000,1.0,0 days 00:01:33.402000,fp1,1131.0,0,1,0,1,2024,conventional,0 days 00:01:28.805000,0 days 00:01:28.479000,0 days 00:01:28.132000
438,GAS,1.0,MEDIUM,8,1.0,8.0,2.0,0 days 00:01:31.362000,3.0,0 days 00:01:32.230000,fp1,1139.0,0,1,1,0,2024,conventional,0 days 00:01:29.479000,,
439,GAS,2.0,SOFT,8,9.0,16.0,2.0,0 days 00:01:31.046000,3.0,0 days 00:01:31.218000,fp1,1165.5,1,0,1,0,2024,conventional,0 days 00:01:29.479000,,
440,GAS,3.0,MEDIUM,9,17.0,25.0,2.0,0 days 00:01:35.532000,6.0,0 days 00:01:36.002500,fp1,1144.5,0,0,0,1,2024,conventional,0 days 00:01:29.479000,,
441,PER,3.0,SOFT,3,12.0,14.0,2.0,0 days 00:01:30.407000,1.0,0 days 00:01:30.407000,fp1,1111.5,0,1,1,0,2024,conventional,0 days 00:01:28.638000,0 days 00:01:28.467000,0 days 00:01:27.807000
442,PER,4.0,SOFT,3,15.0,17.0,2.0,0 days 00:01:29.868000,1.0,0 days 00:01:29.868000,fp1,1154.5,0,0,1,0,2024,conventional,0 days 00:01:28.638000,0 days 00:01:28.467000,0 days 00:01:27.807000
443,PER,5.0,SOFT,6,18.0,23.0,2.0,0 days 00:01:34.796000,3.0,0 days 00:01:34.893000,fp1,1178.0,1,0,0,1,2024,conventional,0 days 00:01:28.638000,0 days 00:01:28.467000,0 days 00:01:27.807000
444,ALO,3.0,SOFT,8,17.0,24.0,2.0,0 days 00:01:29.845000,2.0,0 days 00:01:30.016500,fp1,1183.0,0,0,1,0,2024,conventional,0 days 00:01:28.706000,0 days 00:01:28.122000,0 days 00:01:27.846000
445,LEC,2.0,HARD,2,9.0,10.0,2.0,0 days 00:01:36.155000,1.0,0 days 00:01:36.155000,fp1,1127.5,0,0,0,1,2024,conventional,0 days 00:01:28.318000,0 days 00:01:28.112000,0 days 00:01:27.791000
446,LEC,3.0,SOFT,7,11.0,17.0,2.0,0 days 00:01:30.030000,3.0,0 days 00:01:30.451000,fp1,1119.5,0,1,1,0,2024,conventional,0 days 00:01:28.318000,0 days 00:01:28.112000,0 days 00:01:27.791000
447,LEC,4.0,HARD,7,18.0,24.0,2.0,0 days 00:01:34.086000,4.0,0 days 00:01:34.120000,fp1,1167.0,1,0,0,1,2024,conventional,0 days 00:01:28.318000,0 days 00:01:28.112000,0 days 00:01:27.791000
448,STR,1.0,HARD,5,1.0,5.0,2.0,0 days 00:01:33.938000,1.0,0 days 00:01:33.938000,fp1,1159.0,0,0,0,1,2024,conventional,0 days 00:01:28.250000,0 days 00:01:28.578000,0 days 00:01:28.572000
449,STR,2.0,SOFT,7,6.0,12.0,2.0,0 days 00:01:30.580000,3.0,0 days 00:01:30.615000,fp1,1167.5,1,0,1,0,2024,conventional,0 days 00:01:28.250000,0 days 00:01:28.578000,0 days 00:01:28.572000
450,STR,3.0,SOFT,6,13.0,18.0,2.0,0 days 00:01:30.869000,1.0,0 days 00:01:30.869000,fp1,1155.5,0,1,1,0,2024,conventional,0 days 00:01:28.250000,0 days 00:01:28.578000,0 days 00:01:28.572000
451,MAG,2.0,MEDIUM,5,7.0,11.0,2.0,0 days 00:01:31.577000,2.0,0 days 00:01:31.676000,fp1,1141.5,0,1,1,0,2024,conventional,0 days 00:01:29.069000,0 days 00:01:29.020000,
452,MAG,3.0,MEDIUM,7,12.0,18.0,2.0,0 days 00:01:34.332000,4.0,0 days 00:01:35.217500,fp1,1165.5,1,0,0,1,2024,conventional,0 days 00:01:29.069000,0 days 00:01:29.020000,
453,TSU,2.0,MEDIUM,13,13.0,25.0,2.0,0 days 00:01:31.036000,3.0,0 days 00:01:31.295000,fp1,1087.0,0,1,1,0,2024,conventional,0 days 00:01:28.988000,0 days 00:01:28.564000,0 days 00:01:28.547000
454,ALB,1.0,MEDIUM,9,1.0,9.0,2.0,0 days 00:01:31.585000,4.0,0 days 00:01:32.168000,fp1,1178.5,1,0,1,0,2024,conventional,0 days 00:01:29.107000,0 days 00:01:28.980000,
455,ALB,2.0,SOFT,8,10.0,17.0,2.0,0 days 00:01:30.747000,2.0,0 days 00:01:30.762000,fp1,1075.5,0,1,1,0,2024,conventional,0 days 00:01:29.107000,0 days 00:01:28.980000,
456,ALB,3.0,MEDIUM,9,18.0,26.0,2.0,0 days 00:01:34.501000,5.0,0 days 00:01:34.856000,fp1,1170.5,0,0,0,1,2024,conventional,0 days 00:01:29.107000,0 days 00:01:28.980000,
457,ZHO,2.0,SOFT,5,11.0,15.0,2.0,0 days 00:01:31.131000,2.0,0 days 00:01:31.448500,fp1,1097.5,0,0,1,0,2024,conventional,,,
458,ZHO,3.0,SOFT,3,16.0,18.0,2.0,0 days 00:01:31.741000,1.0,0 days 00:01:31.741000,fp1,1077.5,0,1,1,0,2024,conventional,,,
459,ZHO,4.0,SOFT,6,19.0,24.0,2.0,0 days 00:01:35.472000,3.0,0 days 00:01:35.671000,fp1,1159.0,1,0,0,1,2024,conventional,,,
460,HUL,2.0,MEDIUM,3,6.0,8.0,2.0,0 days 00:01:32.162000,1.0,0 days 00:01:32.162000,fp1,1175.5,1,0,1,0,2024,conventional,0 days 00:01:29.055000,,
461,HUL,3.0,MEDIUM,3,9.0,11.0,2.0,0 days 00:01:31.411000,1.0,0 days 00:01:31.411000,fp1,1157.5,0,1,1,0,2024,conventional,0 days 00:01:29.055000,,
462,HUL,4.0,MEDIUM,8,12.0,19.0,2.0,0 days 00:01:34.757000,5.0,0 days 00:01:35.707000,fp1,1170.0,0,0,0,1,2024,conventional,0 days 00:01:29.055000,,
463,OCO,1.0,MEDIUM,3,1.0,3.0,2.0,0 days 00:01:34.055000,1.0,0 days 00:01:34.055000,fp1,1164.5,1,0,0,1,2024,conventional,0 days 00:01:29.475000,,
464,OCO,2.0,MEDIUM,7,4.0,10.0,2.0,0 days 00:01:31.513000,3.0,0 days 00:01:31.666000,fp1,1132.0,0,1,1,0,2024,conventional,0 days 00:01:29.475000,,
465,OCO,3.0,SOFT,8,11.0,18.0,2.0,0 days 00:01:30.945000,3.0,0 days 00:01:31.080000,fp1,1140.0,0,0,1,0,2024,conventional,0 days 00:01:29.475000,,
466,OCO,4.0,MEDIUM,9,19.0,27.0,2.0,0 days 00:01:34.900000,7.0,0 days 00:01:36.089000,fp1,1148.0,0,0,0,1,2024,conventional,0 days 00:01:29.475000,,
467,HAM,3.0,SOFT,3,10.0,12.0,2.0,0 days 00:01:30.257000,1.0,0 days 00:01:30.257000,fp1,1052.5,0,1,1,0,2024,conventional,0 days 00:01:28.994000,0 days 00:01:28.606000,0 days 00:01:28.460000
468,HAM,4.0,SOFT,3,13.0,15.0,2.0,0 days 00:01:30.236000,1.0,0 days 00:01:30.236000,fp1,1165.5,0,0,1,0,2024,conventional,0 days 00:01:28.994000,0 days 00:01:28.606000,0 days 00:01:28.460000
469,HAM,5.0,HARD,6,16.0,21.0,2.0,0 days 00:01:34.794000,2.0,0 days 00:01:35.023500,fp1,1154.0,0,0,0,1,2024,conventional,0 days 00:01:28.994000,0 days 00:01:28.606000,0 days 00:01:28.460000
470,RUS,2.0,SOFT,3,11.0,13.0,2.0,0 days 00:01:30.011000,1.0,0 days 00:01:30.011000,fp1,1160.0,0,0,1,0,2024,conventional,0 days 00:01:28.749000,0 days 00:01:28.448000,0 days 00:01:28.316000
471,RUS,3.0,SOFT,3,14.0,16.0,2.0,0 days 00:01:29.939000,1.0,0 days 00:01:29.939000,fp1,1176.0,0,0,1,0,2024,conventional,0 days 00:01:28.749000,0 days 00:01:28.448000,0 days 00:01:28.316000
472,RUS,4.0,HARD,7,17.0,23.0,2.0,0 days 00:01:34.512000,4.0,0 days 00:01:34.746500,fp1,1186.0,1,0,0,1,2024,conventional,0 days 00:01:28.749000,0 days 00:01:28.448000,0 days 00:01:28.316000
473,BOT,1.0,MEDIUM,7,1.0,7.0,2.0,0 days 00:01:32.290000,4.0,0 days 00:01:33.660500,fp1,1194.0,1,0,0,1,2024,conventional,0 days 00:01:29.179000,,
474,BOT,2.0,SOFT,5,8.0,12.0,2.0,0 days 00:01:31.321000,2.0,0 days 00:01:31.398000,fp1,1156.5,0,0,1,0,2024,conventional,0 days 00:01:29.179000,,
475,BOT,3.0,SOFT,6,13.0,18.0,2.0,0 days 00:01:30.783000,1.0,0 days 00:01:30.783000,fp1,1111.5,0,1,1,0,2024,conventional,0 days 00:01:29.179000,,
476,BOT,4.0,SOFT,8,19.0,26.0,2.0,0 days 00:01:35.396000,5.0,0 days 00:01:35.589000,fp1,1155.0,0,0,0,1,2024,conventional,0 days 00:01:29.179000,,
477,PIA,2.0,SOFT,6,8.0,13.0,2.0,0 days 00:01:30.977000,2.0,0 days 00:01:31.009000,fp1,1174.0,0,0,1,0,2024,conventional,0 days 00:01:28.755000,0 days 00:01:28.343000,0 days 00:01:28.089000
478,PIA,3.0,SOFT,6,14.0,19.0,2.0,0 days 00:01:34.789000,4.0,0 days 00:01:35.200000,fp1,1170.5,0,0,0,1,2024,conventional,0 days 00:01:28.755000,0 days 00:01:28.343000,0 days 00:01:28.089000
479,VER,1.0,MEDIUM,3,1.0,3.0,2.0,0 days 00:01:30.447000,1.0,0 days 00:01:30.447000,fp2,1194.5,1,0,1,0,2024,conventional,0 days 00:01:28.171000,0 days 00:01:28.033000,0 days 00:01:27.472000
480,VER,2.0,MEDIUM,5,4.0,8.0,2.0,0 days 00:01:29.543000,2.0,0 days 00:01:29.720000,fp2,1117.0,0,1,1,0,2024,conventional,0 days 00:01:28.171000,0 days 00:01:28.033000,0 days 00:01:27.472000
481,VER,3.0,SOFT,6,9.0,14.0,2.0,0 days 00:01:29.158000,2.0,0 days 00:01:29.267500,fp2,1145.5,0,0,1,0,2024,conventional,0 days 00:01:28.171000,0 days 00:01:28.033000,0 days 00:01:27.472000
482,VER,4.0,MEDIUM,13,15.0,27.0,2.0,0 days 00:01:33.726000,9.0,0 days 00:01:34.017000,fp2,1176.0,0,0,0,1,2024,conventional,0 days 00:01:28.171000,0 days 00:01:28.033000,0 days 00:01:27.472000
483,SAR,1.0,MEDIUM,7,1.0,7.0,2.0,0 days 00:01:30.692000,2.0,0 days 00:01:30.861000,fp2,1147.5,0,1,1,0,2024,conventional,0 days 00:01:29.526000,,
484,SAR,2.0,SOFT,6,8.0,13.0,2.0,0 days 00:01:29.934000,2.0,0 days 00:01:30.063000,fp2,1171.5,0,0,1,0,2024,conventional,0 days 00:01:29.526000,,
485,SAR,4.0,MEDIUM,13,15.0,27.0,2.0,0 days 00:01:35.213000,9.0,0 days 00:01:35.576000,fp2,1175.5,1,0,0,1,2024,conventional,0 days 00:01:29.526000,,
486,RIC,1.0,SOFT,10,1.0,10.0,2.0,0 days 00:01:30.158000,3.0,0 days 00:01:30.781000,fp2,1139.0,0,0,1,0,2024,conventional,0 days 00:01:29.065000,0 days 00:01:29.025000,
487,RIC,2.0,SOFT,6,11.0,16.0,2.0,0 days 00:01:30.088000,1.0,0 days 00:01:30.088000,fp2,968.0,0,1,1,0,2024,conventional,0 days 00:01:29.065000,0 days 00:01:29.025000,
488,RIC,3.0,SOFT,13,17.0,29.0,2.0,0 days 00:01:34.682000,10.0,0 days 00:01:35.306500,fp2,1188.5,1,0,0,1,2024,conventional,0 days 00:01:29.065000,0 days 00:01:29.025000,
489,NOR,2.0,SOFT,3,6.0,8.0,2.0,0 days 00:01:29.758000,1.0,0 days 00:01:29.758000,fp2,1180.0,1,0,1,0,2024,conventional,0 days 00:01:28.805000,0 days 00:01:28.479000,0 days 00:01:28.132000
490,NOR,3.0,SOFT,5,9.0,13.0,2.0,0 days 00:01:29.962000,1.0,0 days 00:01:29.962000,fp2,1067.0,0,1,1,0,2024,conventional,0 days 00:01:28.805000,0 days 00:01:28.479000,0 days 00:01:28.132000
491,NOR,4.0,SOFT,2,14.0,15.0,2.0,0 days 00:01:36.483000,1.0,0 days 00:01:36.483000,fp2,1125.5,0,0,0,1,2024,conventional,0 days 00:01:28.805000,0 days 00:01:28.479000,0 days 00:01:28.132000
492,NOR,5.0,HARD,8,16.0,23.0,2.0,0 days 00:01:34.179000,5.0,0 days 00:01:34.750000,fp2,1174.5,0,0,0,1,2024,conventional,0 days 00:01:28.805000,0 days 00:01:28.479000,0 days 00:01:28.132000
493,GAS,1.0,MEDIUM,8,1.0,8.0,2.0,0 days 00:01:30.490000,3.0,0 days 00:01:30.684000,fp2,1169.5,1,0,1,0,2024,conventional,0 days 00:01:29.479000,,
494,GAS,2.0,SOFT,8,9.0,16.0,2.0,0 days 00:01:29.528000,3.0,0 days 00:01:29.671000,fp2,1154.0,0,1,1,0,2024,conventional,0 days 00:01:29.479000,,
495,GAS,3.0,MEDIUM,13,17.0,29.0,2.0,0 days 00:01:34.713000,11.0,0 days 00:01:35.312000,fp2,1162.0,0,0,0,1,2024,conventional,0 days 00:01:29.479000,,
496,PER,1.0,MEDIUM,3,1.0,3.0,2.0,0 days 00:01:30.427000,1.0,0 days 00:01:30.427000,fp2,1174.5,0,0,1,0,2024,conventional,0 days 00:01:28.638000,0 days 00:01:28.467000,0 days 00:01:27.807000
497,PER,2.0,MEDIUM,3,4.0,6.0,2.0,0 days 00:01:29.887000,1.0,0 days 00:01:29.887000,fp2,1085.5,0,1,1,0,2024,conventional,0 days 00:01:28.638000,0 days 00:01:28.467000,0 days 00:01:27.807000
498,PER,3.0,SOFT,3,7.0,9.0,2.0,0 days 00:01:29.300000,1.0,0 days 00:01:29.300000,fp2,1162.5,0,0,1,0,2024,conventional,0 days 00:01:28.638000,0 days 00:01:28.467000,0 days 00:01:27.807000
499,PER,4.0,MEDIUM,18,10.0,27.0,2.0,0 days 00:01:34.012000,15.0,0 days 00:01:34.439000,fp2,1180.5,1,0,0,1,2024,conventional,0 days 00:01:28.638000,0 days 00:01:28.467000,0 days 00:01:27.807000
500,ALO,1.0,MEDIUM,7,1.0,7.0,2.0,0 days 00:01:29.560000,3.0,0 days 00:01:29.846000,fp2,1184.0,1,0,1,0,2024,conventional,0 days 00:01:28.706000,0 days 00:01:28.122000,0 days 00:01:27.846000
501,ALO,2.0,SOFT,6,8.0,13.0,2.0,0 days 00:01:28.827000,1.0,0 days 00:01:28.827000,fp2,1141.5,0,1,1,0,2024,conventional,0 days 00:01:28.706000,0 days 00:01:28.122000,0 days 00:01:27.846000
502,ALO,3.0,MEDIUM,15,14.0,28.0,2.0,0 days 00:01:34.506000,11.0,0 days 00:01:34.749000,fp2,1172.5,0,0,0,1,2024,conventional,0 days 00:01:28.706000,0 days 00:01:28.122000,0 days 00:01:27.846000
503,LEC,1.0,MEDIUM,7,1.0,7.0,2.0,0 days 00:01:30.035000,3.0,0 days 00:01:30.471000,fp2,1117.5,0,0,1,0,2024,conventional,0 days 00:01:28.318000,0 days 00:01:28.112000,0 days 00:01:27.791000
504,LEC,2.0,SOFT,3,8.0,10.0,2.0,0 days 00:01:29.180000,1.0,0 days 00:01:29.180000,fp2,1082.5,0,0,1,0,2024,conventional,0 days 00:01:28.318000,0 days 00:01:28.112000,0 days 00:01:27.791000
505,LEC,3.0,SOFT,2,11.0,12.0,2.0,0 days 00:01:34.765000,1.0,0 days 00:01:34.765000,fp2,1058.0,0,0,0,1,2024,conventional,0 days 00:01:28.318000,0 days 00:01:28.112000,0 days 00:01:27.791000
506,LEC,4.0,SOFT,10,13.0,22.0,2.0,0 days 00:01:33.886000,8.0,0 days 00:01:34.482500,fp2,1154.5,1,0,0,1,2024,conventional,0 days 00:01:28.318000,0 days 00:01:28.112000,0 days 00:01:27.791000
507,STR,1.0,MEDIUM,7,1.0,7.0,2.0,0 days 00:01:30.240000,3.0,0 days 00:01:30.438000,fp2,1194.0,1,0,1,0,2024,conventional,0 days 00:01:28.250000,0 days 00:01:28.578000,0 days 00:01:28.572000
508,STR,2.0,SOFT,6,8.0,13.0,2.0,0 days 00:01:29.336000,2.0,0 days 00:01:29.649000,fp2,1103.5,0,0,1,0,2024,conventional,0 days 00:01:28.250000,0 days 00:01:28.578000,0 days 00:01:28.572000
509,STR,3.0,MEDIUM,11,14.0,24.0,2.0,0 days 00:01:34.667000,9.0,0 days 00:01:35.399000,fp2,1172.0,0,0,0,1,2024,conventional,0 days 00:01:28.250000,0 days 00:01:28.578000,0 days 00:01:28.572000
510,MAG,2.0,SOFT,5,6.0,10.0,2.0,0 days 00:01:29.985000,2.0,0 days 00:01:30.070500,fp2,1136.5,0,1,1,0,2024,conventional,0 days 00:01:29.069000,0 days 00:01:29.020000,
511,MAG,3.0,SOFT,14,11.0,24.0,2.0,0 days 00:01:35.051000,11.0,0 days 00:01:35.264000,fp2,1165.0,1,0,0,1,2024,conventional,0 days 00:01:29.069000,0 days 00:01:29.020000,
512,TSU,1.0,SOFT,8,1.0,8.0,2.0,0 days 00:01:30.696000,3.0,0 days 00:01:30.906000,fp2,1124.5,0,0,1,0,2024,conventional,0 days 00:01:28.988000,0 days 00:01:28.564000,0 days 00:01:28.547000
513,TSU,2.0,SOFT,5,9.0,13.0,2.0,0 days 00:01:29.666000,1.0,0 days 00:01:29.666000,fp2,1111.5,0,1,1,0,2024,conventional,0 days 00:01:28.988000,0 days 00:01:28.564000,0 days 00:01:28.547000
514,TSU,3.0,SOFT,15,14.0,28.0,2.0,0 days 00:01:35.179000,12.0,0 days 00:01:35.468000,fp2,1188.0,1,0,0,1,2024,conventional,0 days 00:01:28.988000,0 days 00:01:28.564000,0 days 00:01:28.547000
515,ALB,2.0,SOFT,5,8.0,12.0,2.0,0 days 00:01:29.789000,2.0,0 days 00:01:29.847000,fp2,1073.0,0,1,1,0,2024,conventional,0 days 00:01:29.107000,0 days 00:01:28.980000,
516,ALB,4.0,HARD,15,14.0,28.0,2.0,0 days 00:01:34.530000,11.0,0 days 00:01:34.855000,fp2,1171.0,0,0,0,1,2024,conventional,0 days 00:01:29.107000,0 days 00:01:28.980000,
517,ZHO,1.0,MEDIUM,7,1.0,7.0,2.0,0 days 00:01:31.031000,3.0,0 days 00:01:31.423000,fp2,1151.0,0,0,1,0,2024,conventional,,,
518,ZHO,2.0,SOFT,7,8.0,14.0,2.0,0 days 00:01:29.777000,2.0,0 days 00:01:29.778500,fp2,1135.5,0,1,1,0,2024,conventional,,,
519,ZHO,3.0,MEDIUM,13,15.0,27.0,2.0,0 days 00:01:34.714000,10.0,0 days 00:01:35.333500,fp2,1164.5,1,0,0,1,2024,conventional,,,
520,HUL,2.0,SOFT,3,9.0,11.0,2.0,0 days 00:01:30.077000,1.0,0 days 00:01:30.077000,fp2,1128.5,0,0,1,0,2024,conventional,0 days 00:01:29.055000,,
521,HUL,3.0,HARD,11,12.0,22.0,2.0,0 days 00:01:35.267000,9.0,0 days 00:01:35.427000,fp2,1170.0,1,0,0,1,2024,conventional,0 days 00:01:29.055000,,
522,HUL,4.0,SOFT,4,23.0,26.0,2.0,0 days 00:01:33.836000,1.0,0 days 00:01:33.836000,fp2,1066.5,0,1,0,1,2024,conventional,0 days 00:01:29.055000,,
523,OCO,1.0,MEDIUM,7,1.0,7.0,2.0,0 days 00:01:30.595000,3.0,0 days 00:01:31.108000,fp2,1092.5,0,1,1,0,2024,conventional,0 days 00:01:29.475000,,
524,OCO,2.0,SOFT,8,8.0,15.0,2.0,0 days 00:01:29.901000,3.0,0 days 00:01:30.043000,fp2,1131.0,0,0,1,0,2024,conventional,0 days 00:01:29.475000,,
525,OCO,3.0,MEDIUM,12,16.0,27.0,2.0,0 days 00:01:34.899000,9.0,0 days 00:01:35.639000,fp2,1168.0,1,0,0,1,2024,conventional,0 days 00:01:29.475000,,
526,HAM,1.0,MEDIUM,8,1.0,8.0,2.0,0 days 00:01:30.670000,3.0,0 days 00:01:30.822000,fp2,1085.0,0,0,1,0,2024,conventional,0 days 00:01:28.994000,0 days 00:01:28.606000,0 days 00:01:28.460000
527,HAM,2.0,SOFT,5,9.0,13.0,2.0,0 days 00:01:29.504000,1.0,0 days 00:01:29.504000,fp2,1118.5,0,0,1,0,2024,conventional,0 days 00:01:28.994000,0 days 00:01:28.606000,0 days 00:01:28.460000
528,HAM,3.0,MEDIUM,6,14.0,19.0,2.0,0 days 00:01:34.488000,3.0,0 days 00:01:34.620000,fp2,1190.0,1,0,0,1,2024,conventional,0 days 00:01:28.994000,0 days 00:01:28.606000,0 days 00:01:28.460000
529,RUS,2.0,MEDIUM,6,3.0,8.0,2.0,0 days 00:01:29.935000,2.0,0 days 00:01:30.251500,fp2,1034.0,0,1,1,0,2024,conventional,0 days 00:01:28.749000,0 days 00:01:28.448000,0 days 00:01:28.316000
530,RUS,3.0,SOFT,7,9.0,15.0,2.0,0 days 00:01:29.057000,2.0,0 days 00:01:29.132500,fp2,1139.0,0,0,1,0,2024,conventional,0 days 00:01:28.749000,0 days 00:01:28.448000,0 days 00:01:28.316000
531,RUS,4.0,MEDIUM,3,16.0,18.0,2.0,0 days 00:01:34.221000,2.0,0 days 00:01:35.382500,fp2,1189.5,0,0,0,1,2024,conventional,0 days 00:01:28.749000,0 days 00:01:28.448000,0 days 00:01:28.316000
532,RUS,5.0,MEDIUM,6,19.0,24.0,2.0,0 days 00:01:34.274000,3.0,0 days 00:01:34.477000,fp2,1194.0,1,0,0,1,2024,conventional,0 days 00:01:28.749000,0 days 00:01:28.448000,0 days 00:01:28.316000
533,BOT,2.0,SOFT,7,7.0,13.0,2.0,0 days 00:01:30.153000,2.0,0 days 00:01:30.249000,fp2,1107.5,0,1,1,0,2024,conventional,0 days 00:01:29.179000,,
534,BOT,4.0,HARD,13,15.0,27.0,2.0,0 days 00:01:35.407000,8.0,0 days 00:01:35.999000,fp2,1165.0,1,0,0,1,2024,conventional,0 days 00:01:29.179000,,
535,PIA,1.0,MEDIUM,4,1.0,4.0,2.0,0 days 00:01:32.956000,1.0,0 days 00:01:32.956000,fp2,1117.0,0,0,0,1,2024,conventional,0 days 00:01:28.755000,0 days 00:01:28.343000,0 days 00:01:28.089000
536,PIA,2.0,MEDIUM,4,5.0,8.0,2.0,0 days 00:01:30.315000,2.0,0 days 00:01:31.384500,fp2,1158.5,0,0,1,0,2024,conventional,0 days 00:01:28.755000,0 days 00:01:28.343000,0 days 00:01:28.089000
537,PIA,3.0,SOFT,7,9.0,15.0,2.0,0 days 00:01:29.594000,2.0,0 days 00:01:29.684000,fp2,1159.5,0,0,1,0,2024,conventional,0 days 00:01:28.755000,0 days 00:01:28.343000,0 days 00:01:28.089000
538,PIA,4.0,MEDIUM,9,16.0,24.0,2.0,0 days 00:01:34.414000,7.0,0 days 00:01:35.141000,fp2,1172.5,1,0,0,1,2024,conventional,0 days 00:01:28.755000,0 days 00:01:28.343000,0 days 00:01:28.089000
539,VER,2.0,SOFT,6,9.0,14.0,2.0,0 days 00:01:29.659000,2.0,0 days 00:01:29.836500,fp1,1150.0,0,0,1,0,2024,conventional,0 days 00:01:28.171000,0 days 00:01:28.033000,0 days 00:01:27.472000
540,VER,3.0,HARD,10,15.0,24.0,2.0,0 days 00:01:34.111000,6.0,0 days 00:01:34.634000,fp1,1182.5,1,0,0,1,2024,conventional,0 days 00:01:28.171000,0 days 00:01:28.033000,0 days 00:01:27.472000
541,SAR,2.0,SOFT,8,10.0,17.0,2.0,0 days 00:01:30.966000,3.0,0 days 00:01:31.136000,fp1,1137.0,0,1,1,0,2024,conventional,0 days 00:01:29.526000,,
542,SAR,3.0,HARD,10,18.0,27.0,2.0,0 days 00:01:34.914000,7.0,0 days 00:01:35.311000,fp1,1177.0,0,0,0,1,2024,conventional,0 days 00:01:29.526000,,
543,RIC,2.0,MEDIUM,5,13.0,17.0,2.0,0 days 00:01:31.787000,1.0,0 days 00:01:31.787000,fp1,1161.0,0,0,1,0,2024,conventional,0 days 00:01:29.065000,0 days 00:01:29.025000,
544,RIC,3.0,MEDIUM,4,18.0,21.0,2.0,0 days 00:01:30.917000,1.0,0 days 00:01:30.917000,fp1,1123.0,0,1,1,0,2024,conventional,0 days 00:01:29.065000,0 days 00:01:29.025000,
545,RIC,4.0,MEDIUM,4,22.0,25.0,2.0,0 days 00:01:34.233000,1.0,0 days 00:01:34.233000,fp1,1167.0,0,0,0,1,2024,conventional,0 days 00:01:29.065000,0 days 00:01:29.025000,
546,NOR,1.0,MEDIUM,7,1.0,7.0,2.0,0 days 00:01:31.617000,3.0,0 days 00:01:31.804000,fp1,1153.0,0,0,1,0,2024,conventional,0 days 00:01:28.805000,0 days 00:01:28.479000,0 days 00:01:28.132000
547,NOR,2.0,SOFT,7,8.0,14.0,2.0,0 days 00:01:30.231000,2.0,0 days 00:01:30.327500,fp1,1145.5,0,0,1,0,2024,conventional,0 days 00:01:28.805000,0 days 00:01:28.479000,0 days 00:01:28.132000
548,NOR,3.0,SOFT,8,15.0,22.0,2.0,0 days 00:01:34.410000,6.0,0 days 00:01:34.786500,fp1,1169.5,1,0,0,1,2024,conventional,0 days 00:01:28.805000,0 days 00:01:28.479000,0 days 00:01:28.132000
549,NOR,4.0,MEDIUM,4,23.0,26.0,2.0,0 days 00:01:33.402000,1.0,0 days 00:01:33.402000,fp1,1131.0,0,1,0,1,2024,conventional,0 days 00:01:28.805000,0 days 00:01:28.479000,0 days 00:01:28.132000
550,GAS,1.0,MEDIUM,8,1.0,8.0,2.0,0 days 00:01:31.362000,3.0,0 days 00:01:32.230000,fp1,1139.0,0,1,1,0,2024,conventional,0 days 00:01:29.479000,,
551,GAS,2.0,SOFT,8,9.0,16.0,2.0,0 days 00:01:31.046000,3.0,0 days 00:01:31.218000,fp1,1165.5,1,0,1,0,2024,conventional,0 days 00:01:29.479000,,
552,GAS,3.0,MEDIUM,9,17.0,25.0,2.0,0 days 00:01:35.532000,6.0,0 days 00:01:36.002500,fp1,1144.5,0,0,0,1,2024,conventional,0 days 00:01:29.479000,,
553,PER,3.0,SOFT,3,12.0,14.0,2.0,0 days 00:01:30.407000,1.0,0 days 00:01:30.407000,fp1,1111.5,0,1,1,0,2024,conventional,0 days 00:01:28.638000,0 days 00:01:28.467000,0 days 00:01:27.807000
554,PER,4.0,SOFT,3,15.0,17.0,2.0,0 days 00:01:29.868000,1.0,0 days 00:01:29.868000,fp1,1154.5,0,0,1,0,2024,conventional,0 days 00:01:28.638000,0 days 00:01:28.467000,0 days 00:01:27.807000
555,PER,5.0,SOFT,6,18.0,23.0,2.0,0 days 00:01:34.796000,3.0,0 days 00:01:34.893000,fp1,1178.0,1,0,0,1,2024,conventional,0 days 00:01:28.638000,0 days 00:01:28.467000,0 days 00:01:27.807000
556,ALO,3.0,SOFT,8,17.0,24.0,2.0,0 days 00:01:29.845000,2.0,0 days 00:01:30.016500,fp1,1183.0,0,0,1,0,2024,conventional,0 days 00:01:28.706000,0 days 00:01:28.122000,0 days 00:01:27.846000
557,LEC,2.0,HARD,2,9.0,10.0,2.0,0 days 00:01:36.155000,1.0,0 days 00:01:36.155000,fp1,1127.5,0,0,0,1,2024,conventional,0 days 00:01:28.318000,0 days 00:01:28.112000,0 days 00:01:27.791000
