,Driver,Stint,Compound,LapCount,FirstLap,LastLap,race_number,fastest_laptime,number_quick_laptime,avg_quick_laptime,fp_session,SpeedTotal,high_engine_mode,low_engine_mode,quali_sim,race_sim,year,event_format,q1,q2,q3
596,HAM,2.0,SOFT,8,11.0,18.0,3.0,0 days 00:01:21.027000,2.0,0 days 00:01:21.393500,fp1,1130.0,0,0,1,0,2022,conventional,0 days 00:01:19.401000,0 days 00:01:19.106000,0 days 00:01:18.825000
597,HAM,3.0,HARD,8,19.0,26.0,3.0,0 days 00:01:24.780000,4.0,0 days 00:01:25.278500,fp1,1113.5,0,1,0,1,2022,conventional,0 days 00:01:19.401000,0 days 00:01:19.106000,0 days 00:01:18.825000
598,MSC,3.0,HARD,4,5.0,8.0,3.0,0 days 00:01:26.650000,2.0,0 days 00:01:27.492000,fp1,1150.5,1,0,0,1,2022,conventional,0 days 00:01:20.104000,0 days 00:01:20.465000,
599,SAI,1.0,HARD,4,1.0,4.0,3.0,0 days 00:01:23.798000,2.0,0 days 00:01:24.583000,fp1,1030.5,0,0,0,1,2022,conventional,0 days 00:01:18.983000,0 days 00:01:18.469000,0 days 00:01:19.408000
600,SAI,2.0,HARD,3,5.0,7.0,3.0,0 days 00:01:22.593000,1.0,0 days 00:01:22.593000,fp1,1114.0,0,0,0,1,2022,conventional,0 days 00:01:18.983000,0 days 00:01:18.469000,0 days 00:01:19.408000
601,SAI,4.0,SOFT,3,12.0,14.0,3.0,0 days 00:01:20.325000,1.0,0 days 00:01:20.325000,fp1,989.0,0,1,1,0,2022,conventional,0 days 00:01:18.983000,0 days 00:01:18.469000,0 days 00:01:19.408000
602,SAI,5.0,SOFT,3,15.0,17.0,3.0,0 days 00:01:19.806000,1.0,0 days 00:01:19.806000,fp1,970.0,0,1,1,0,2022,conventional,0 days 00:01:18.983000,0 days 00:01:18.469000,0 days 00:01:19.408000
603,SAI,6.0,HARD,7,18.0,24.0,3.0,0 days 00:01:23.687000,5.0,0 days 00:01:24.525000,fp1,1115.0,1,0,0,1,2022,conventional,0 days 00:01:18.983000,0 days 00:01:18.469000,0 days 00:01:19.408000
604,RUS,1.0,HARD,4,1.0,4.0,3.0,0 days 00:01:26.811000,1.0,0 days 00:01:26.811000,fp1,1161.5,0,0,0,1,2022,conventional,0 days 00:01:19.405000,0 days 00:01:19.076000,0 days 00:01:18.933000
605,RUS,2.0,HARD,3,5.0,7.0,3.0,0 days 00:01:24.361000,1.0,0 days 00:01:24.361000,fp1,1148.5,0,0,0,1,2022,conventional,0 days 00:01:19.405000,0 days 00:01:19.076000,0 days 00:01:18.933000
606,RUS,4.0,HARD,8,19.0,26.0,3.0,0 days 00:01:24.209000,6.0,0 days 00:01:25.417000,fp1,1141.0,0,1,0,1,2022,conventional,0 days 00:01:19.405000,0 days 00:01:19.076000,0 days 00:01:18.933000
607,BOT,1.0,MEDIUM,9,1.0,9.0,3.0,0 days 00:01:24.051000,5.0,0 days 00:01:24.754000,fp1,1138.0,1,0,0,1,2022,conventional,0 days 00:01:19.251000,0 days 00:01:19.410000,
608,BOT,3.0,SOFT,6,11.0,16.0,3.0,0 days 00:01:21.247000,2.0,0 days 00:01:22.055000,fp1,1090.5,0,0,1,0,2022,conventional,0 days 00:01:19.251000,0 days 00:01:19.410000,
609,VER,2.0,SOFT,5,6.0,10.0,3.0,0 days 00:01:20.909000,2.0,0 days 00:01:21.024500,fp1,1098.5,0,0,1,0,2022,conventional,0 days 00:01:18.580000,0 days 00:01:18.611000,0 days 00:01:18.154000
610,VER,3.0,SOFT,5,11.0,15.0,3.0,0 days 00:01:20.626000,2.0,0 days 00:01:20.741500,fp1,1017.0,0,1,1,0,2022,conventional,0 days 00:01:18.580000,0 days 00:01:18.611000,0 days 00:01:18.154000
611,VER,4.0,SOFT,7,16.0,22.0,3.0,0 days 00:01:24.414000,5.0,0 days 00:01:24.994000,fp1,1140.0,1,0,0,1,2022,conventional,0 days 00:01:18.580000,0 days 00:01:18.611000,0 days 00:01:18.154000
612,RIC,2.0,SOFT,5,12.0,16.0,3.0,0 days 00:01:21.155000,2.0,0 days 00:01:21.390500,fp1,1102.5,0,0,1,0,2022,conventional,0 days 00:01:19.665000,0 days 00:01:19.130000,0 days 00:01:19.032000
613,RIC,3.0,SOFT,7,17.0,23.0,3.0,0 days 00:01:25.211000,5.0,0 days 00:01:26.302000,fp1,1099.0,0,1,0,1,2022,conventional,0 days 00:01:19.665000,0 days 00:01:19.130000,0 days 00:01:19.032000
614,NOR,2.0,SOFT,5,10.0,14.0,3.0,0 days 00:01:20.878000,2.0,0 days 00:01:21.188000,fp1,1121.5,0,0,1,0,2022,conventional,0 days 00:01:19.280000,0 days 00:01:19.066000,0 days 00:01:18.703000
615,NOR,3.0,SOFT,8,15.0,22.0,3.0,0 days 00:01:25.938000,6.0,0 days 00:01:26.277000,fp1,1103.5,0,1,0,1,2022,conventional,0 days 00:01:19.280000,0 days 00:01:19.066000,0 days 00:01:18.703000
616,VET,2.0,SOFT,3,12.0,14.0,3.0,0 days 00:01:21.661000,1.0,0 days 00:01:21.661000,fp1,986.0,0,1,1,0,2022,conventional,0 days 00:01:21.149000,,
617,VET,3.0,MEDIUM,4,15.0,18.0,3.0,0 days 00:01:26.420000,2.0,0 days 00:01:26.439500,fp1,1018.0,0,0,0,1,2022,conventional,0 days 00:01:21.149000,,
618,LAT,1.0,MEDIUM,9,1.0,9.0,3.0,0 days 00:01:26.615000,3.0,0 days 00:01:27.486000,fp1,1103.5,0,1,0,1,2022,conventional,0 days 00:01:21.372000,,
619,LAT,3.0,MEDIUM,8,18.0,25.0,3.0,0 days 00:01:27.582000,6.0,0 days 00:01:28.501500,fp1,1115.5,0,0,0,1,2022,conventional,0 days 00:01:21.372000,,
620,GAS,3.0,SOFT,4,15.0,18.0,3.0,0 days 00:01:21.701000,1.0,0 days 00:01:21.701000,fp1,1083.5,0,0,1,0,2022,conventional,0 days 00:01:19.580000,0 days 00:01:19.226000,
621,GAS,4.0,MEDIUM,8,19.0,26.0,3.0,0 days 00:01:26.314000,6.0,0 days 00:01:26.436500,fp1,1105.5,1,0,0,1,2022,conventional,0 days 00:01:19.580000,0 days 00:01:19.226000,
622,PER,3.0,SOFT,3,4.0,6.0,3.0,0 days 00:01:23.137000,1.0,0 days 00:01:23.137000,fp1,977.0,0,1,0,1,2022,conventional,0 days 00:01:18.834000,0 days 00:01:18.340000,0 days 00:01:18.240000
623,PER,4.0,SOFT,7,7.0,13.0,3.0,0 days 00:01:21.345000,3.0,0 days 00:01:21.718000,fp1,1075.5,1,0,1,0,2022,conventional,0 days 00:01:18.834000,0 days 00:01:18.340000,0 days 00:01:18.240000
624,PER,5.0,SOFT,7,14.0,20.0,3.0,0 days 00:01:20.399000,2.0,0 days 00:01:20.739500,fp1,1068.0,0,0,1,0,2022,conventional,0 days 00:01:18.834000,0 days 00:01:18.340000,0 days 00:01:18.240000
625,ALO,2.0,HARD,8,2.0,9.0,3.0,0 days 00:01:22.937000,3.0,0 days 00:01:23.859000,fp1,1144.0,0,1,0,1,2022,conventional,0 days 00:01:19.192000,0 days 00:01:18.815000,
626,ALO,3.0,HARD,6,10.0,15.0,3.0,0 days 00:01:23.572000,3.0,0 days 00:01:23.961000,fp1,1162.0,1,0,0,1,2022,conventional,0 days 00:01:19.192000,0 days 00:01:18.815000,
627,ALO,4.0,SOFT,6,16.0,21.0,3.0,0 days 00:01:21.229000,2.0,0 days 00:01:21.498000,fp1,1160.5,0,0,1,0,2022,conventional,0 days 00:01:19.192000,0 days 00:01:18.815000,
628,LEC,2.0,SOFT,5,10.0,14.0,3.0,0 days 00:01:20.377000,2.0,0 days 00:01:20.601000,fp1,1046.5,0,0,1,0,2022,conventional,0 days 00:01:18.881000,0 days 00:01:18.606000,0 days 00:01:17.868000
629,LEC,3.0,SOFT,4,15.0,18.0,3.0,0 days 00:01:20.773000,1.0,0 days 00:01:20.773000,fp1,1067.0,0,0,1,0,2022,conventional,0 days 00:01:18.881000,0 days 00:01:18.606000,0 days 00:01:17.868000
630,LEC,4.0,HARD,3,19.0,21.0,3.0,0 days 00:01:28.100000,1.0,0 days 00:01:28.100000,fp1,1041.0,0,1,0,1,2022,conventional,0 days 00:01:18.881000,0 days 00:01:18.606000,0 days 00:01:17.868000
631,STR,2.0,SOFT,7,9.0,15.0,3.0,0 days 00:01:21.869000,2.0,0 days 00:01:22.110000,fp1,1002.5,0,1,1,0,2022,conventional,,,
632,STR,4.0,MEDIUM,8,17.0,24.0,3.0,0 days 00:01:25.947000,6.0,0 days 00:01:26.207500,fp1,1106.5,0,0,0,1,2022,conventional,,,
633,TSU,2.0,SOFT,7,12.0,18.0,3.0,0 days 00:01:21.289000,3.0,0 days 00:01:21.635000,fp1,1057.0,0,1,1,0,2022,conventional,0 days 00:01:19.742000,0 days 00:01:19.424000,
634,TSU,3.0,MEDIUM,8,19.0,26.0,3.0,0 days 00:01:26.305000,6.0,0 days 00:01:26.515500,fp1,1124.0,1,0,0,1,2022,conventional,0 days 00:01:19.742000,0 days 00:01:19.424000,
635,ALB,4.0,MEDIUM,8,18.0,25.0,3.0,0 days 00:01:26.867000,5.0,0 days 00:01:27.267000,fp1,1111.5,1,0,0,1,2022,conventional,0 days 00:01:20.135000,,
636,ZHO,1.0,MEDIUM,9,1.0,9.0,3.0,0 days 00:01:24.652000,5.0,0 days 00:01:25.658000,fp1,1155.5,1,0,0,1,2022,conventional,0 days 00:01:19.910000,0 days 00:01:20.155000,
637,OCO,2.0,MEDIUM,3,10.0,12.0,3.0,0 days 00:01:22.131000,1.0,0 days 00:01:22.131000,fp1,1028.5,0,1,1,0,2022,conventional,0 days 00:01:19.605000,0 days 00:01:19.136000,0 days 00:01:19.061000
638,OCO,3.0,SOFT,9,13.0,21.0,3.0,0 days 00:01:21.004000,4.0,0 days 00:01:21.137500,fp1,1120.0,0,0,1,0,2022,conventional,0 days 00:01:19.605000,0 days 00:01:19.136000,0 days 00:01:19.061000
639,OCO,4.0,SOFT,6,22.0,27.0,3.0,0 days 00:01:26.746000,4.0,0 days 00:01:26.918500,fp1,1105.0,0,0,0,1,2022,conventional,0 days 00:01:19.605000,0 days 00:01:19.136000,0 days 00:01:19.061000
640,HAM,1.0,HARD,10,1.0,10.0,3.0,0 days 00:01:22.961000,3.0,0 days 00:01:23.462000,fp1,1143.0,1,0,0,1,2022,conventional,0 days 00:01:19.401000,0 days 00:01:19.106000,0 days 00:01:18.825000
641,HAM,2.0,SOFT,8,11.0,18.0,3.0,0 days 00:01:21.027000,2.0,0 days 00:01:21.393500,fp1,1130.0,0,0,1,0,2022,conventional,0 days 00:01:19.401000,0 days 00:01:19.106000,0 days 00:01:18.825000
642,HAM,3.0,HARD,8,19.0,26.0,3.0,0 days 00:01:24.780000,4.0,0 days 00:01:25.278500,fp1,1113.5,0,1,0,1,2022,conventional,0 days 00:01:19.401000,0 days 00:01:19.106000,0 days 00:01:18.825000
643,MSC,3.0,HARD,4,5.0,8.0,3.0,0 days 00:01:26.650000,2.0,0 days 00:01:27.492000,fp1,1150.5,1,0,0,1,2022,conventional,0 days 00:01:20.104000,0 days 00:01:20.465000,
644,SAI,1.0,HARD,4,1.0,4.0,3.0,0 days 00:01:23.798000,2.0,0 days 00:01:24.583000,fp1,1030.5,0,0,0,1,2022,conventional,0 days 00:01:18.983000,0 days 00:01:18.469000,0 days 00:01:19.408000
645,SAI,2.0,HARD,3,5.0,7.0,3.0,0 days 00:01:22.593000,1.0,0 days 00:01:22.593000,fp1,1114.0,0,0,0,1,2022,conventional,0 days 00:01:18.983000,0 days 00:01:18.469000,0 days 00:01:19.408000
646,SAI,4.0,SOFT,3,12.0,14.0,3.0,0 days 00:01:20.325000,1.0,0 days 00:01:20.325000,fp1,989.0,0,1,1,0,2022,conventional,0 days 00:01:18.983000,0 days 00:01:18.469000,0 days 00:01:19.408000
647,SAI,5.0,SOFT,3,15.0,17.0,3.0,0 days 00:01:19.806000,1.0,0 days 00:01:19.806000,fp1,970.0,0,1,1,0,2022,conventional,0 days 00:01:18.983000,0 days 00:01:18.469000,0 days 00:01:19.408000
648,SAI,6.0,HARD,7,18.0,24.0,3.0,0 days 00:01:23.687000,5.0,0 days 00:01:24.525000,fp1,1115.0,1,0,0,1,2022,conventional,0 days 00:01:18.983000,0 days 00:01:18.469000,0 days 00:01:19.408000
649,RUS,1.0,HARD,4,1.0,4.0,3.0,0 days 00:01:26.811000,1.0,0 days 00:01:26.811000,fp1,1161.5,0,0,0,1,2022,conventional,0 days 00:01:19.405000,0 days 00:01:19.076000,0 days 00:01:18.933000
650,RUS,2.0,HARD,3,5.0,7.0,3.0,0 days 00:01:24.361000,1.0,0 days 00:01:24.361000,fp1,1148.5,0,0,0,1,2022,conventional,0 days 00:01:19.405000,0 days 00:01:19.076000,0 days 00:01:18.933000
651,RUS,4.0,HARD,8,19.0,26.0,3.0,0 days 00:01:24.209000,6.0,0 days 00:01:25.417000,fp1,1141.0,0,1,0,1,2022,conventional,0 days 00:01:19.405000,0 days 00:01:19.076000,0 days 00:01:18.933000
652,BOT,1.0,MEDIUM,9,1.0,9.0,3.0,0 days 00:01:24.051000,5.0,0 days 00:01:24.754000,fp1,1138.0,1,0,0,1,2022,conventional,0 days 00:01:19.251000,0 days 00:01:19.410000,
653,BOT,3.0,SOFT,6,11.0,16.0,3.0,0 days 00:01:21.247000,2.0,0 days 00:01:22.055000,fp1,1090.5,0,0,1,0,2022,conventional,0 days 00:01:19.251000,0 days 00:01:19.410000,
654,VER,1.0,MEDIUM,5,1.0,5.0,3.0,0 days 00:01:20.985000,1.0,0 days 00:01:20.985000,fp2,1078.0,0,0,1,0,2022,conventional,0 days 00:01:18.580000,0 days 00:01:18.611000,0 days 00:01:18.154000
655,VER,2.0,SOFT,9,6.0,14.0,3.0,0 days 00:01:19.223000,3.0,0 days 00:01:19.386000,fp2,1077.0,0,1,1,0,2022,conventional,0 days 00:01:18.580000,0 days 00:01:18.611000,0 days 00:01:18.154000
656,VER,3.0,MEDIUM,8,15.0,22.0,3.0,0 days 00:01:22.920000,5.0,0 days 00:01:23.465000,fp2,1125.5,1,0,0,1,2022,conventional,0 days 00:01:18.580000,0 days 00:01:18.611000,0 days 00:01:18.154000
657,RIC,1.0,MEDIUM,9,1.0,9.0,3.0,0 days 00:01:20.603000,4.0,0 days 00:01:20.943000,fp2,1113.5,0,0,1,0,2022,conventional,0 days 00:01:19.665000,0 days 00:01:19.130000,0 days 00:01:19.032000
658,RIC,2.0,SOFT,5,10.0,14.0,3.0,0 days 00:01:20.203000,1.0,0 days 00:01:20.203000,fp2,1159.5,1,0,1,0,2022,conventional,0 days 00:01:19.665000,0 days 00:01:19.130000,0 days 00:01:19.032000
659,RIC,3.0,SOFT,3,15.0,17.0,3.0,0 days 00:01:26.111000,1.0,0 days 00:01:26.111000,fp2,1108.0,0,0,0,1,2022,conventional,0 days 00:01:19.665000,0 days 00:01:19.130000,0 days 00:01:19.032000
660,RIC,4.0,MEDIUM,7,18.0,24.0,3.0,0 days 00:01:24.416000,4.0,0 days 00:01:24.800000,fp2,1100.0,0,1,0,1,2022,conventional,0 days 00:01:19.665000,0 days 00:01:19.130000,0 days 00:01:19.032000
661,NOR,2.0,MEDIUM,3,4.0,6.0,3.0,0 days 00:01:20.820000,1.0,0 days 00:01:20.820000,fp2,1094.0,0,0,1,0,2022,conventional,0 days 00:01:19.280000,0 days 00:01:19.066000,0 days 00:01:18.703000
662,NOR,3.0,SOFT,4,7.0,10.0,3.0,0 days 00:01:20.100000,1.0,0 days 00:01:20.100000,fp2,1105.5,0,0,1,0,2022,conventional,0 days 00:01:19.280000,0 days 00:01:19.066000,0 days 00:01:18.703000
663,NOR,5.0,MEDIUM,6,12.0,17.0,3.0,0 days 00:01:24.003000,4.0,0 days 00:01:24.787000,fp2,1104.0,0,0,0,1,2022,conventional,0 days 00:01:19.280000,0 days 00:01:19.066000,0 days 00:01:18.703000
664,NOR,6.0,MEDIUM,7,18.0,24.0,3.0,0 days 00:01:24.529000,5.0,0 days 00:01:25.219000,fp2,1114.0,1,0,0,1,2022,conventional,0 days 00:01:19.280000,0 days 00:01:19.066000,0 days 00:01:18.703000
665,LAT,4.0,MEDIUM,3,15.0,17.0,3.0,0 days 00:01:27.596000,1.0,0 days 00:01:27.596000,fp2,1118.0,0,0,0,1,2022,conventional,0 days 00:01:21.372000,,
666,LAT,5.0,MEDIUM,7,18.0,24.0,3.0,0 days 00:01:25.616000,5.0,0 days 00:01:25.664000,fp2,1128.0,0,0,0,1,2022,conventional,0 days 00:01:21.372000,,
667,GAS,2.0,SOFT,7,9.0,15.0,3.0,0 days 00:01:20.142000,3.0,0 days 00:01:20.290000,fp2,1102.0,0,1,1,0,2022,conventional,0 days 00:01:19.580000,0 days 00:01:19.226000,
668,GAS,3.0,SOFT,4,16.0,19.0,3.0,0 days 00:01:25.044000,2.0,0 days 00:01:25.239500,fp2,1114.0,0,0,0,1,2022,conventional,0 days 00:01:19.580000,0 days 00:01:19.226000,
669,GAS,4.0,SOFT,8,20.0,27.0,3.0,0 days 00:01:24.653000,6.0,0 days 00:01:25.581500,fp2,1118.0,0,0,0,1,2022,conventional,0 days 00:01:19.580000,0 days 00:01:19.226000,
670,PER,2.0,SOFT,3,6.0,8.0,3.0,0 days 00:01:20.120000,1.0,0 days 00:01:20.120000,fp2,1109.5,0,0,1,0,2022,conventional,0 days 00:01:18.834000,0 days 00:01:18.340000,0 days 00:01:18.240000
671,PER,3.0,SOFT,3,9.0,11.0,3.0,0 days 00:01:19.658000,1.0,0 days 00:01:19.658000,fp2,1067.0,0,1,1,0,2022,conventional,0 days 00:01:18.834000,0 days 00:01:18.340000,0 days 00:01:18.240000
672,PER,6.0,MEDIUM,7,14.0,20.0,3.0,0 days 00:01:23.578000,5.0,0 days 00:01:23.717000,fp2,1147.0,1,0,0,1,2022,conventional,0 days 00:01:18.834000,0 days 00:01:18.340000,0 days 00:01:18.240000
673,ALO,1.0,MEDIUM,6,1.0,6.0,3.0,0 days 00:01:20.515000,2.0,0 days 00:01:20.884000,fp2,1149.0,0,0,1,0,2022,conventional,0 days 00:01:19.192000,0 days 00:01:18.815000,
674,ALO,2.0,SOFT,6,7.0,12.0,3.0,0 days 00:01:19.537000,2.0,0 days 00:01:20.033500,fp2,1156.0,1,0,1,0,2022,conventional,0 days 00:01:19.192000,0 days 00:01:18.815000,
675,ALO,3.0,MEDIUM,3,13.0,15.0,3.0,0 days 00:01:25.394000,1.0,0 days 00:01:25.394000,fp2,1080.0,0,1,0,1,2022,conventional,0 days 00:01:19.192000,0 days 00:01:18.815000,
676,ALO,4.0,MEDIUM,7,16.0,22.0,3.0,0 days 00:01:24.101000,5.0,0 days 00:01:24.243000,fp2,1128.0,0,0,0,1,2022,conventional,0 days 00:01:19.192000,0 days 00:01:18.815000,
677,LEC,1.0,MEDIUM,7,1.0,7.0,3.0,0 days 00:01:20.175000,3.0,0 days 00:01:20.523000,fp2,1111.0,0,0,1,0,2022,conventional,0 days 00:01:18.881000,0 days 00:01:18.606000,0 days 00:01:17.868000
678,LEC,2.0,SOFT,7,8.0,14.0,3.0,0 days 00:01:19.487000,2.0,0 days 00:01:19.629000,fp2,1087.0,0,0,1,0,2022,conventional,0 days 00:01:18.881000,0 days 00:01:18.606000,0 days 00:01:17.868000
679,LEC,3.0,SOFT,3,15.0,17.0,3.0,0 days 00:01:18.978000,1.0,0 days 00:01:18.978000,fp2,1065.0,0,1,1,0,2022,conventional,0 days 00:01:18.881000,0 days 00:01:18.606000,0 days 00:01:17.868000
680,LEC,6.0,MEDIUM,7,21.0,27.0,3.0,0 days 00:01:22.910000,4.0,0 days 00:01:23.698000,fp2,1133.0,1,0,0,1,2022,conventional,0 days 00:01:18.881000,0 days 00:01:18.606000,0 days 00:01:17.868000
681,STR,2.0,SOFT,6,8.0,13.0,3.0,0 days 00:01:20.611000,2.0,0 days 00:01:21.039000,fp2,1080.5,0,0,1,0,2022,conventional,,,
682,STR,3.0,SOFT,3,14.0,16.0,3.0,0 days 00:01:25.170000,1.0,0 days 00:01:25.170000,fp2,1074.5,0,1,0,1,2022,conventional,,,
683,STR,4.0,MEDIUM,6,17.0,22.0,3.0,0 days 00:01:25.303000,4.0,0 days 00:01:25.373500,fp2,1121.0,0,0,0,1,2022,conventional,,,
684,STR,5.0,MEDIUM,6,23.0,28.0,3.0,0 days 00:01:25.276000,4.0,0 days 00:01:25.857500,fp2,1126.0,1,0,0,1,2022,conventional,,,
685,MAG,5.0,HARD,7,17.0,23.0,3.0,0 days 00:01:24.802000,5.0,0 days 00:01:25.251000,fp2,1115.5,0,0,0,1,2022,conventional,0 days 00:01:20.254000,,
686,TSU,2.0,SOFT,8,9.0,16.0,3.0,0 days 00:01:20.424000,3.0,0 days 00:01:20.551000,fp2,1002.0,0,1,1,0,2022,conventional,0 days 00:01:19.742000,0 days 00:01:19.424000,
687,TSU,3.0,HARD,6,17.0,22.0,3.0,0 days 00:01:24.899000,4.0,0 days 00:01:25.259500,fp2,1111.0,0,0,0,1,2022,conventional,0 days 00:01:19.742000,0 days 00:01:19.424000,
688,TSU,4.0,HARD,8,23.0,30.0,3.0,0 days 00:01:24.235000,6.0,0 days 00:01:24.768000,fp2,1125.0,0,0,0,1,2022,conventional,0 days 00:01:19.742000,0 days 00:01:19.424000,
689,ALB,4.0,MEDIUM,4,18.0,21.0,3.0,0 days 00:01:26.242000,1.0,0 days 00:01:26.242000,fp2,1125.5,0,0,0,1,2022,conventional,0 days 00:01:20.135000,,
690,ALB,5.0,MEDIUM,7,22.0,28.0,3.0,0 days 00:01:25.469000,5.0,0 days 00:01:25.548000,fp2,1133.5,1,0,0,1,2022,conventional,0 days 00:01:20.135000,,
691,ZHO,3.0,SOFT,8,9.0,16.0,3.0,0 days 00:01:21.063000,3.0,0 days 00:01:21.178000,fp2,1108.0,0,1,1,0,2022,conventional,0 days 00:01:19.910000,0 days 00:01:20.155000,
692,ZHO,4.0,MEDIUM,7,17.0,23.0,3.0,0 days 00:01:25.482000,5.0,0 days 00:01:25.655000,fp2,1115.5,1,0,0,1,2022,conventional,0 days 00:01:19.910000,0 days 00:01:20.155000,
693,OCO,1.0,HARD,7,1.0,7.0,3.0,0 days 00:01:21.761000,2.0,0 days 00:01:22.376500,fp2,1163.5,1,0,0,1,2022,conventional,0 days 00:01:19.605000,0 days 00:01:19.136000,0 days 00:01:19.061000
694,OCO,2.0,SOFT,7,8.0,14.0,3.0,0 days 00:01:19.842000,3.0,0 days 00:01:20.638000,fp2,1076.0,0,1,1,0,2022,conventional,0 days 00:01:19.605000,0 days 00:01:19.136000,0 days 00:01:19.061000
695,OCO,3.0,HARD,4,15.0,18.0,3.0,0 days 00:01:25.419000,2.0,0 days 00:01:25.631500,fp2,1115.5,0,0,0,1,2022,conventional,0 days 00:01:19.605000,0 days 00:01:19.136000,0 days 00:01:19.061000
696,OCO,4.0,HARD,7,19.0,25.0,3.0,0 days 00:01:24.730000,4.0,0 days 00:01:24.929000,fp2,1130.5,0,0,0,1,2022,conventional,0 days 00:01:19.605000,0 days 00:01:19.136000,0 days 00:01:19.061000
697,HAM,1.0,MEDIUM,7,1.0,7.0,3.0,0 days 00:01:21.255000,1.0,0 days 00:01:21.255000,fp2,1140.0,0,0,1,0,2022,conventional,0 days 00:01:19.401000,0 days 00:01:19.106000,0 days 00:01:18.825000
698,HAM,2.0,SOFT,7,8.0,14.0,3.0,0 days 00:01:20.521000,2.0,0 days 00:01:20.779500,fp2,1142.0,1,0,1,0,2022,conventional,0 days 00:01:19.401000,0 days 00:01:19.106000,0 days 00:01:18.825000
699,HAM,3.0,MEDIUM,3,15.0,17.0,3.0,0 days 00:01:26.534000,1.0,0 days 00:01:26.534000,fp2,1090.0,0,1,0,1,2022,conventional,0 days 00:01:19.401000,0 days 00:01:19.106000,0 days 00:01:18.825000
700,HAM,4.0,MEDIUM,6,18.0,23.0,3.0,0 days 00:01:24.865000,3.0,0 days 00:01:26.412000,fp2,1110.5,0,0,0,1,2022,conventional,0 days 00:01:19.401000,0 days 00:01:19.106000,0 days 00:01:18.825000
701,MSC,5.0,MEDIUM,7,16.0,22.0,3.0,0 days 00:01:25.317000,5.0,0 days 00:01:25.696000,fp2,1125.0,0,1,0,1,2022,conventional,0 days 00:01:20.104000,0 days 00:01:20.465000,
702,SAI,1.0,MEDIUM,4,1.0,4.0,3.0,0 days 00:01:21.145000,1.0,0 days 00:01:21.145000,fp2,1096.5,0,0,1,0,2022,conventional,0 days 00:01:18.983000,0 days 00:01:18.469000,0 days 00:01:19.408000
703,SAI,2.0,MEDIUM,3,5.0,7.0,3.0,0 days 00:01:19.979000,1.0,0 days 00:01:19.979000,fp2,1079.0,0,0,1,0,2022,conventional,0 days 00:01:18.983000,0 days 00:01:18.469000,0 days 00:01:19.408000
704,SAI,3.0,SOFT,4,8.0,11.0,3.0,0 days 00:01:19.568000,1.0,0 days 00:01:19.568000,fp2,1029.5,0,1,1,0,2022,conventional,0 days 00:01:18.983000,0 days 00:01:18.469000,0 days 00:01:19.408000
705,SAI,4.0,SOFT,3,12.0,14.0,3.0,0 days 00:01:19.376000,1.0,0 days 00:01:19.376000,fp2,1014.0,0,1,1,0,2022,conventional,0 days 00:01:18.983000,0 days 00:01:18.469000,0 days 00:01:19.408000
706,SAI,6.0,MEDIUM,4,16.0,19.0,3.0,0 days 00:01:23.612000,2.0,0 days 00:01:23.903500,fp2,1122.5,1,0,0,1,2022,conventional,0 days 00:01:18.983000,0 days 00:01:18.469000,0 days 00:01:19.408000
707,SAI,7.0,MEDIUM,8,20.0,27.0,3.0,0 days 00:01:23.700000,5.0,0 days 00:01:24.799000,fp2,1129.5,1,0,0,1,2022,conventional,0 days 00:01:18.983000,0 days 00:01:18.469000,0 days 00:01:19.408000
708,RUS,2.0,SOFT,9,7.0,15.0,3.0,0 days 00:01:20.212000,3.0,0 days 00:01:20.506000,fp2,1149.5,1,0,1,0,2022,conventional,0 days 00:01:19.405000,0 days 00:01:19.076000,0 days 00:01:18.933000
709,RUS,5.0,MEDIUM,7,19.0,25.0,3.0,0 days 00:01:23.890000,3.0,0 days 00:01:24.509000,fp2,1115.5,0,0,0,1,2022,conventional,0 days 00:01:19.405000,0 days 00:01:19.076000,0 days 00:01:18.933000
710,BOT,3.0,SOFT,8,9.0,16.0,3.0,0 days 00:01:20.055000,2.0,0 days 00:01:20.605500,fp2,1125.5,1,0,1,0,2022,conventional,0 days 00:01:19.251000,0 days 00:01:19.410000,
711,BOT,7.0,MEDIUM,6,20.0,25.0,3.0,0 days 00:01:23.909000,3.0,0 days 00:01:24.057000,fp2,1110.0,0,1,0,1,2022,conventional,0 days 00:01:19.251000,0 days 00:01:19.410000,
712,VER,2.0,SOFT,5,6.0,10.0,3.0,0 days 00:01:20.909000,2.0,0 days 00:01:21.024500,fp1,1098.5,0,0,1,0,2022,conventional,0 days 00:01:18.580000,0 days 00:01:18.611000,0 days 00:01:18.154000
713,VER,3.0,SOFT,5,11.0,15.0,3.0,0 days 00:01:20.626000,2.0,0 days 00:01:20.741500,fp1,1017.0,0,1,1,0,2022,conventional,0 days 00:01:18.580000,0 days 00:01:18.611000,0 days 00:01:18.154000
714,VER,4.0,SOFT,7,16.0,22.0,3.0,0 days 00:01:24.414000,5.0,0 days 00:01:24.994000,fp1,1140.0,1,0,0,1,2022,conventional,0 days 00:01:18.580000,0 days 00:01:18.611000,0 days 00:01:18.154000
715,RIC,2.0,SOFT,5,12.0,16.0,3.0,0 days 00:01:21.155000,2.0,0 days 00:01:21.390500,fp1,1102.5,0,0,1,0,2022,conventional,0 days 00:01:19.665000,0 days 00:01:19.130000,0 days 00:01:19.032000
