,Driver,Stint,Compound,LapCount,FirstLap,LastLap,race_number,fastest_laptime,number_quick_laptime,avg_quick_laptime,fp_session,SpeedTotal,high_engine_mode,low_engine_mode,quali_sim,race_sim,year,event_format,q1,q2,q3
3392,SAI,5.0,SOFT,5,15.0,19.0,13.0,0 days 00:01:51.620000,3.0,0 days 00:01:51.705000,fp2,1018.0,0,0,0,1,2019,conventional,0 days 00:01:46.507000,,
3393,SAI,6.0,SOFT,8,20.0,27.0,13.0,0 days 00:01:52.232000,6.0,0 days 00:01:52.463000,fp2,1014.0,0,0,0,1,2019,conventional,0 days 00:01:46.507000,,
3394,RUS,1.0,HARD,4,1.0,4.0,13.0,0 days 00:01:52.128000,2.0,0 days 00:01:53.028000,fp2,1006.0,1,0,0,1,2019,conventional,0 days 00:01:47.548000,,
3395,RUS,4.0,SOFT,14,16.0,29.0,13.0,0 days 00:01:52.717000,12.0,0 days 00:01:53.351500,fp2,994.0,0,0,0,1,2019,conventional,0 days 00:01:47.548000,,
3396,BOT,1.0,MEDIUM,5,1.0,5.0,13.0,0 days 00:01:45.781000,2.0,0 days 00:01:45.855000,fp2,1002.5,0,1,1,0,2019,conventional,0 days 00:01:45.141000,0 days 00:01:43.980000,0 days 00:01:43.415000
3397,BOT,2.0,SOFT,5,6.0,10.0,13.0,0 days 00:01:44.969000,2.0,0 days 00:01:45.164000,fp2,1003.5,0,0,1,0,2019,conventional,0 days 00:01:45.141000,0 days 00:01:43.980000,0 days 00:01:43.415000
3398,BOT,4.0,SOFT,11,12.0,22.0,13.0,0 days 00:01:50.499000,8.0,0 days 00:01:50.875500,fp2,1012.0,1,0,0,1,2019,conventional,0 days 00:01:45.141000,0 days 00:01:43.980000,0 days 00:01:43.415000
3399,BOT,5.0,MEDIUM,6,23.0,28.0,13.0,0 days 00:01:50.083000,3.0,0 days 00:01:50.388000,fp2,1007.0,0,0,0,1,2019,conventional,0 days 00:01:45.141000,0 days 00:01:43.980000,0 days 00:01:43.415000
3400,KUB,1.0,MEDIUM,2,1.0,2.0,13.0,0 days 00:01:56.469000,1.0,0 days 00:01:56.469000,fp2,992.0,0,0,0,1,2019,conventional,,,
3401,KUB,4.0,SOFT,8,16.0,23.0,13.0,0 days 00:01:52.096000,6.0,0 days 00:01:53.717000,fp2,995.0,0,0,0,1,2019,conventional,,,
3402,KUB,5.0,MEDIUM,9,24.0,32.0,13.0,0 days 00:01:52.402000,6.0,0 days 00:01:52.697500,fp2,988.0,0,0,0,1,2019,conventional,,,
3403,GIO,2.0,SOFT,5,8.0,12.0,13.0,0 days 00:01:46.328000,2.0,0 days 00:01:46.354500,fp2,1001.0,0,0,1,0,2019,conventional,0 days 00:01:45.637000,,
3404,GIO,4.0,SOFT,8,14.0,21.0,13.0,0 days 00:01:52.009000,6.0,0 days 00:01:52.635500,fp2,1010.5,1,0,0,1,2019,conventional,0 days 00:01:45.637000,,
3405,GIO,5.0,MEDIUM,3,22.0,24.0,13.0,0 days 00:01:51.789000,1.0,0 days 00:01:51.789000,fp2,922.0,0,1,0,1,2019,conventional,0 days 00:01:45.637000,,
3406,RIC,2.0,SOFT,4,2.0,5.0,13.0,0 days 00:01:46.260000,1.0,0 days 00:01:46.260000,fp3,877.0,0,1,1,0,2019,conventional,0 days 00:01:45.560000,0 days 00:01:44.103000,0 days 00:01:44.257000
3407,RIC,3.0,SOFT,5,6.0,10.0,13.0,0 days 00:01:44.974000,2.0,0 days 00:01:46.198500,fp3,918.5,1,0,1,0,2019,conventional,0 days 00:01:45.560000,0 days 00:01:44.103000,0 days 00:01:44.257000
3408,NOR,3.0,SOFT,5,8.0,12.0,13.0,0 days 00:01:46.270000,2.0,0 days 00:01:46.505000,fp3,941.0,0,1,1,0,2019,conventional,0 days 00:01:46.154000,0 days 00:01:44.847000,
3409,VET,1.0,SOFT,5,1.0,5.0,13.0,0 days 00:01:44.657000,2.0,0 days 00:01:45.300500,fp3,977.5,1,0,1,0,2019,conventional,0 days 00:01:44.109000,0 days 00:01:43.037000,0 days 00:01:43.267000
3410,VET,3.0,SOFT,5,7.0,11.0,13.0,0 days 00:01:45.156000,2.0,0 days 00:01:45.218000,fp3,976.5,0,1,1,0,2019,conventional,0 days 00:01:44.109000,0 days 00:01:43.037000,0 days 00:01:43.267000
3411,RAI,2.0,SOFT,6,2.0,7.0,13.0,0 days 00:01:46.301000,2.0,0 days 00:01:46.401500,fp3,929.0,0,0,1,0,2019,conventional,0 days 00:01:45.842000,0 days 00:01:44.140000,0 days 00:01:44.557000
3412,RAI,3.0,SOFT,3,8.0,10.0,13.0,0 days 00:01:45.659000,1.0,0 days 00:01:45.659000,fp3,975.0,1,0,1,0,2019,conventional,0 days 00:01:45.842000,0 days 00:01:44.140000,0 days 00:01:44.557000
3413,RAI,4.0,SOFT,3,11.0,13.0,13.0,0 days 00:01:46.073000,1.0,0 days 00:01:46.073000,fp3,881.0,0,1,1,0,2019,conventional,0 days 00:01:45.842000,0 days 00:01:44.140000,0 days 00:01:44.557000
3414,GRO,2.0,SOFT,9,2.0,10.0,13.0,0 days 00:01:47.065000,5.0,0 days 00:01:49.737000,fp3,1028.5,1,0,0,1,2019,conventional,0 days 00:01:45.694000,0 days 00:01:44.797000,
3415,GRO,3.0,SOFT,5,11.0,15.0,13.0,0 days 00:01:45.806000,2.0,0 days 00:01:46.250000,fp3,978.5,0,1,1,0,2019,conventional,0 days 00:01:45.694000,0 days 00:01:44.797000,
3416,GAS,4.0,SOFT,4,10.0,13.0,13.0,0 days 00:01:45.752000,1.0,0 days 00:01:45.752000,fp3,954.5,1,0,1,0,2019,conventional,0 days 00:01:46.435000,,
3417,PER,2.0,SOFT,5,2.0,6.0,13.0,0 days 00:01:46.003000,1.0,0 days 00:01:46.003000,fp3,861.5,0,1,1,0,2019,conventional,0 days 00:01:45.732000,0 days 00:01:44.707000,0 days 00:01:44.706000
3418,PER,3.0,SOFT,6,7.0,12.0,13.0,0 days 00:01:45.521000,2.0,0 days 00:01:46.343500,fp3,968.5,1,0,1,0,2019,conventional,0 days 00:01:45.732000,0 days 00:01:44.707000,0 days 00:01:44.706000
3419,LEC,1.0,SOFT,5,1.0,5.0,13.0,0 days 00:01:44.789000,1.0,0 days 00:01:44.789000,fp3,997.0,1,0,1,0,2019,conventional,0 days 00:01:43.587000,0 days 00:01:42.938000,0 days 00:01:42.519000
3420,LEC,3.0,SOFT,3,7.0,9.0,13.0,0 days 00:01:44.206000,1.0,0 days 00:01:44.206000,fp3,965.5,0,1,1,0,2019,conventional,0 days 00:01:43.587000,0 days 00:01:42.938000,0 days 00:01:42.519000
3421,STR,1.0,SOFT,5,1.0,5.0,13.0,0 days 00:01:46.379000,1.0,0 days 00:01:46.379000,fp3,851.0,0,1,1,0,2019,conventional,0 days 00:01:46,0 days 00:01:45.047000,
3422,STR,2.0,SOFT,6,6.0,11.0,13.0,0 days 00:01:46.595000,2.0,0 days 00:01:46.742000,fp3,925.5,1,0,1,0,2019,conventional,0 days 00:01:46,0 days 00:01:45.047000,
3423,MAG,2.0,SOFT,9,2.0,10.0,13.0,0 days 00:01:47.215000,5.0,0 days 00:01:49.701000,fp3,1024.5,1,0,0,1,2019,conventional,0 days 00:01:45.839000,0 days 00:01:44.738000,0 days 00:01:45.086000
3424,MAG,3.0,SOFT,5,11.0,15.0,13.0,0 days 00:01:46.004000,2.0,0 days 00:01:46.576000,fp3,965.0,0,1,1,0,2019,conventional,0 days 00:01:45.839000,0 days 00:01:44.738000,0 days 00:01:45.086000
3425,KVY,3.0,SOFT,5,9.0,13.0,13.0,0 days 00:01:46.642000,2.0,0 days 00:01:46.662000,fp3,956.5,0,1,1,0,2019,conventional,0 days 00:01:46.518000,,
3426,HUL,2.0,SOFT,5,2.0,6.0,13.0,0 days 00:01:46.630000,2.0,0 days 00:01:47.005500,fp3,967.5,0,1,1,0,2019,conventional,0 days 00:01:45.899000,0 days 00:01:44.549000,0 days 00:01:44.542000
3427,HUL,3.0,SOFT,5,7.0,11.0,13.0,0 days 00:01:45.855000,1.0,0 days 00:01:45.855000,fp3,1002.0,1,0,1,0,2019,conventional,0 days 00:01:45.899000,0 days 00:01:44.549000,0 days 00:01:44.542000
3428,VER,1.0,SOFT,5,1.0,5.0,13.0,0 days 00:01:46.300000,2.0,0 days 00:01:46.370500,fp3,962.0,0,0,1,0,2019,conventional,0 days 00:01:44.622000,0 days 00:01:44.132000,0 days 00:01:43.690000
3429,VER,2.0,SOFT,4,6.0,9.0,13.0,0 days 00:01:45.312000,1.0,0 days 00:01:45.312000,fp3,935.5,0,1,1,0,2019,conventional,0 days 00:01:44.622000,0 days 00:01:44.132000,0 days 00:01:43.690000
3430,VER,3.0,SOFT,2,10.0,11.0,13.0,0 days 00:01:53.355000,1.0,0 days 00:01:53.355000,fp3,964.5,1,0,0,1,2019,conventional,0 days 00:01:44.622000,0 days 00:01:44.132000,0 days 00:01:43.690000
3431,HAM,1.0,SOFT,4,1.0,4.0,13.0,0 days 00:01:45.566000,1.0,0 days 00:01:45.566000,fp3,928.5,0,0,1,0,2019,conventional,0 days 00:01:45.260000,0 days 00:01:43.592000,0 days 00:01:43.282000
3432,SAI,3.0,SOFT,6,9.0,14.0,13.0,0 days 00:01:46.017000,2.0,0 days 00:01:46.632500,fp3,969.0,0,1,1,0,2019,conventional,0 days 00:01:46.507000,,
3433,BOT,1.0,SOFT,5,1.0,5.0,13.0,0 days 00:01:45.216000,2.0,0 days 00:01:45.497000,fp3,970.5,1,0,1,0,2019,conventional,0 days 00:01:45.141000,0 days 00:01:43.980000,0 days 00:01:43.415000
3434,BOT,2.0,SOFT,5,6.0,10.0,13.0,0 days 00:01:44.703000,2.0,0 days 00:01:45.093500,fp3,866.5,0,1,1,0,2019,conventional,0 days 00:01:45.141000,0 days 00:01:43.980000,0 days 00:01:43.415000
3435,GIO,3.0,SOFT,3,8.0,10.0,13.0,0 days 00:01:45.688000,1.0,0 days 00:01:45.688000,fp3,973.5,0,0,1,0,2019,conventional,0 days 00:01:45.637000,,
3436,GIO,4.0,SOFT,3,11.0,13.0,13.0,0 days 00:01:46.544000,1.0,0 days 00:01:46.544000,fp3,962.0,0,1,1,0,2019,conventional,0 days 00:01:45.637000,,
3437,RIC,2.0,INTERMEDIATE,5,2.0,6.0,14.0,0 days 00:01:36.885000,2.0,0 days 00:01:37.625000,fp1,1171.5,0,1,0,1,2019,conventional,0 days 00:01:20.374000,0 days 00:01:19.833000,0 days 00:01:19.839000
3438,NOR,2.0,INTERMEDIATE,4,3.0,6.0,14.0,0 days 00:01:36.544000,2.0,0 days 00:01:37.556500,fp1,1155.5,0,0,0,1,2019,conventional,0 days 00:01:20.646000,0 days 00:01:21.068000,
3439,NOR,4.0,INTERMEDIATE,4,8.0,11.0,14.0,0 days 00:01:34.600000,2.0,0 days 00:01:35.641500,fp1,1155.0,0,0,0,1,2019,conventional,0 days 00:01:20.646000,0 days 00:01:21.068000,
3440,NOR,5.0,INTERMEDIATE,6,12.0,17.0,14.0,0 days 00:01:32.610000,2.0,0 days 00:01:33.349500,fp1,1181.5,0,0,0,1,2019,conventional,0 days 00:01:20.646000,0 days 00:01:21.068000,
3441,NOR,6.0,SOFT,6,18.0,23.0,14.0,0 days 00:01:28.450000,2.0,0 days 00:01:29.648000,fp1,1239.5,1,0,1,0,2019,conventional,0 days 00:01:20.646000,0 days 00:01:21.068000,
3442,VET,3.0,INTERMEDIATE,8,4.0,11.0,14.0,0 days 00:01:33.142000,2.0,0 days 00:01:33.342500,fp1,1154.5,0,0,0,1,2019,conventional,0 days 00:01:20.378000,0 days 00:01:19.715000,0 days 00:01:19.457000
3443,RAI,1.0,WET,1,1.0,1.0,14.0,0 days 00:02:00.338000,1.0,0 days 00:02:00.338000,fp1,,0,0,0,1,2019,conventional,0 days 00:01:20.634000,0 days 00:01:20.515000,
3444,GRO,2.0,INTERMEDIATE,3,2.0,4.0,14.0,0 days 00:01:45.318000,1.0,0 days 00:01:45.318000,fp1,1106.0,0,1,0,1,2019,conventional,0 days 00:01:20.784000,,
3445,GAS,2.0,INTERMEDIATE,4,2.0,5.0,14.0,0 days 00:01:36.707000,1.0,0 days 00:01:36.707000,fp1,1171.0,0,0,0,1,2019,conventional,0 days 00:01:20.508000,0 days 00:01:21.125000,
3446,GAS,4.0,INTERMEDIATE,5,6.0,10.0,14.0,0 days 00:01:41.780000,1.0,0 days 00:01:41.780000,fp1,1146.0,0,1,0,1,2019,conventional,0 days 00:01:20.508000,0 days 00:01:21.125000,
3447,PER,1.0,WET,1,1.0,1.0,14.0,0 days 00:01:57.481000,1.0,0 days 00:01:57.481000,fp1,,0,0,0,1,2019,conventional,0 days 00:01:21.291000,,
3448,LEC,3.0,INTERMEDIATE,9,4.0,12.0,14.0,0 days 00:01:31.290000,5.0,0 days 00:01:32.007000,fp1,1206.5,0,0,0,1,2019,conventional,0 days 00:01:20.126000,0 days 00:01:19.553000,0 days 00:01:19.307000
3449,LEC,5.0,MEDIUM,7,14.0,20.0,14.0,0 days 00:01:27.905000,2.0,0 days 00:01:28.753500,fp1,1243.0,1,0,1,0,2019,conventional,0 days 00:01:20.126000,0 days 00:01:19.553000,0 days 00:01:19.307000
3450,STR,2.0,INTERMEDIATE,3,2.0,4.0,14.0,0 days 00:01:42.466000,2.0,0 days 00:01:43.527000,fp1,1194.5,1,0,0,1,2019,conventional,0 days 00:01:20.643000,0 days 00:01:20.498000,
3451,ALB,1.0,INTERMEDIATE,4,1.0,4.0,14.0,0 days 00:01:40.178000,2.0,0 days 00:01:40.371500,fp1,1162.5,0,1,0,1,2019,conventional,0 days 00:01:20.382000,0 days 00:01:20.021000,
3452,ALB,2.0,INTERMEDIATE,3,5.0,7.0,14.0,0 days 00:01:39.174000,2.0,0 days 00:01:40.250500,fp1,1188.0,0,0,0,1,2019,conventional,0 days 00:01:20.382000,0 days 00:01:20.021000,
3453,ALB,3.0,INTERMEDIATE,8,8.0,15.0,14.0,0 days 00:01:31.250000,5.0,0 days 00:01:32.536000,fp1,1193.0,0,0,0,1,2019,conventional,0 days 00:01:20.382000,0 days 00:01:20.021000,
3454,ALB,5.0,SOFT,3,17.0,19.0,14.0,0 days 00:01:29.025000,1.0,0 days 00:01:29.025000,fp1,1217.5,1,0,1,0,2019,conventional,0 days 00:01:20.382000,0 days 00:01:20.021000,
3455,KVY,2.0,INTERMEDIATE,4,2.0,5.0,14.0,0 days 00:01:35.814000,1.0,0 days 00:01:35.814000,fp1,1183.5,1,0,0,1,2019,conventional,0 days 00:01:20.723000,0 days 00:01:20.630000,
3456,KVY,4.0,INTERMEDIATE,4,8.0,11.0,14.0,0 days 00:01:34.253000,1.0,0 days 00:01:34.253000,fp1,1161.0,0,0,0,1,2019,conventional,0 days 00:01:20.723000,0 days 00:01:20.630000,
3457,KVY,6.0,SOFT,5,21.0,25.0,14.0,0 days 00:01:29.960000,1.0,0 days 00:01:29.960000,fp1,1136.0,0,0,1,0,2019,conventional,0 days 00:01:20.723000,0 days 00:01:20.630000,
3458,HUL,2.0,INTERMEDIATE,5,2.0,6.0,14.0,0 days 00:01:37.021000,2.0,0 days 00:01:38.185000,fp1,1137.0,0,1,0,1,2019,conventional,0 days 00:01:20.155000,0 days 00:01:20.275000,0 days 00:01:20.049000
3459,VER,4.0,INTERMEDIATE,4,5.0,8.0,14.0,0 days 00:01:33.800000,2.0,0 days 00:01:34.598500,fp1,1201.5,0,0,0,1,2019,conventional,,,
3460,VER,5.0,SOFT,3,9.0,11.0,14.0,0 days 00:01:30.100000,1.0,0 days 00:01:30.100000,fp1,1233.5,1,0,1,0,2019,conventional,,,
3461,HAM,3.0,SOFT,4,8.0,11.0,14.0,0 days 00:01:28.730000,1.0,0 days 00:01:28.730000,fp1,1193.0,1,0,1,0,2019,conventional,0 days 00:01:20.272000,0 days 00:01:19.464000,0 days 00:01:19.346000
3462,SAI,4.0,INTERMEDIATE,4,6.0,9.0,14.0,0 days 00:01:36.333000,1.0,0 days 00:01:36.333000,fp1,1187.5,0,0,0,1,2019,conventional,0 days 00:01:20.413000,0 days 00:01:20.202000,0 days 00:01:20.455000
3463,SAI,5.0,INTERMEDIATE,10,10.0,19.0,14.0,0 days 00:01:32.056000,3.0,0 days 00:01:32.634000,fp1,1215.5,1,0,0,1,2019,conventional,0 days 00:01:20.413000,0 days 00:01:20.202000,0 days 00:01:20.455000
3464,SAI,6.0,SOFT,6,20.0,25.0,14.0,0 days 00:01:28.211000,2.0,0 days 00:01:28.828500,fp1,1208.5,0,0,1,0,2019,conventional,0 days 00:01:20.413000,0 days 00:01:20.202000,0 days 00:01:20.455000
3465,RUS,2.0,INTERMEDIATE,2,2.0,3.0,14.0,0 days 00:01:46.672000,2.0,0 days 00:01:48.203000,fp1,1095.0,0,0,0,1,2019,conventional,0 days 00:01:21.800000,,
3466,RUS,3.0,INTERMEDIATE,2,4.0,5.0,14.0,0 days 00:01:45.005000,1.0,0 days 00:01:45.005000,fp1,1135.0,0,0,0,1,2019,conventional,0 days 00:01:21.800000,,
3467,RUS,5.0,INTERMEDIATE,3,10.0,12.0,14.0,0 days 00:01:48.261000,1.0,0 days 00:01:48.261000,fp1,1009.5,0,1,0,1,2019,conventional,0 days 00:01:21.800000,,
3468,KUB,3.0,INTERMEDIATE,2,4.0,5.0,14.0,0 days 00:01:44.907000,1.0,0 days 00:01:44.907000,fp1,1096.0,0,0,0,1,2019,conventional,0 days 00:01:22.356000,,
3469,GIO,4.0,INTERMEDIATE,4,5.0,8.0,14.0,0 days 00:01:40.231000,2.0,0 days 00:01:41.005000,fp1,1153.0,1,0,0,1,2019,conventional,0 days 00:01:20.657000,0 days 00:01:20.517000,
3470,GIO,6.0,INTERMEDIATE,10,10.0,19.0,14.0,0 days 00:01:32.848000,2.0,0 days 00:01:33.439500,fp1,1135.5,0,0,0,1,2019,conventional,0 days 00:01:20.657000,0 days 00:01:20.517000,
3471,GIO,7.0,INTERMEDIATE,3,20.0,22.0,14.0,0 days 00:01:34.926000,1.0,0 days 00:01:34.926000,fp1,1076.5,0,0,0,1,2019,conventional,0 days 00:01:20.657000,0 days 00:01:20.517000,
3472,RIC,2.0,INTERMEDIATE,5,2.0,6.0,14.0,0 days 00:01:36.885000,2.0,0 days 00:01:37.625000,fp1,1171.5,0,1,0,1,2019,conventional,0 days 00:01:20.374000,0 days 00:01:19.833000,0 days 00:01:19.839000
3473,NOR,2.0,INTERMEDIATE,4,3.0,6.0,14.0,0 days 00:01:36.544000,2.0,0 days 00:01:37.556500,fp1,1155.5,0,0,0,1,2019,conventional,0 days 00:01:20.646000,0 days 00:01:21.068000,
3474,NOR,4.0,INTERMEDIATE,4,8.0,11.0,14.0,0 days 00:01:34.600000,2.0,0 days 00:01:35.641500,fp1,1155.0,0,0,0,1,2019,conventional,0 days 00:01:20.646000,0 days 00:01:21.068000,
3475,NOR,5.0,INTERMEDIATE,6,12.0,17.0,14.0,0 days 00:01:32.610000,2.0,0 days 00:01:33.349500,fp1,1181.5,0,0,0,1,2019,conventional,0 days 00:01:20.646000,0 days 00:01:21.068000,
3476,NOR,6.0,SOFT,6,18.0,23.0,14.0,0 days 00:01:28.450000,2.0,0 days 00:01:29.648000,fp1,1239.5,1,0,1,0,2019,conventional,0 days 00:01:20.646000,0 days 00:01:21.068000,
3477,VET,3.0,INTERMEDIATE,8,4.0,11.0,14.0,0 days 00:01:33.142000,2.0,0 days 00:01:33.342500,fp1,1154.5,0,0,0,1,2019,conventional,0 days 00:01:20.378000,0 days 00:01:19.715000,0 days 00:01:19.457000
3478,RAI,1.0,WET,1,1.0,1.0,14.0,0 days 00:02:00.338000,1.0,0 days 00:02:00.338000,fp1,,0,0,0,1,2019,conventional,0 days 00:01:20.634000,0 days 00:01:20.515000,
3479,GRO,2.0,INTERMEDIATE,3,2.0,4.0,14.0,0 days 00:01:45.318000,1.0,0 days 00:01:45.318000,fp1,1106.0,0,1,0,1,2019,conventional,0 days 00:01:20.784000,,
3480,GAS,2.0,INTERMEDIATE,4,2.0,5.0,14.0,0 days 00:01:36.707000,1.0,0 days 00:01:36.707000,fp1,1171.0,0,0,0,1,2019,conventional,0 days 00:01:20.508000,0 days 00:01:21.125000,
3481,GAS,4.0,INTERMEDIATE,5,6.0,10.0,14.0,0 days 00:01:41.780000,1.0,0 days 00:01:41.780000,fp1,1146.0,0,1,0,1,2019,conventional,0 days 00:01:20.508000,0 days 00:01:21.125000,
3482,PER,1.0,WET,1,1.0,1.0,14.0,0 days 00:01:57.481000,1.0,0 days 00:01:57.481000,fp1,,0,0,0,1,2019,conventional,0 days 00:01:21.291000,,
3483,LEC,3.0,INTERMEDIATE,9,4.0,12.0,14.0,0 days 00:01:31.290000,5.0,0 days 00:01:32.007000,fp1,1206.5,0,0,0,1,2019,conventional,0 days 00:01:20.126000,0 days 00:01:19.553000,0 days 00:01:19.307000
3484,LEC,5.0,MEDIUM,7,14.0,20.0,14.0,0 days 00:01:27.905000,2.0,0 days 00:01:28.753500,fp1,1243.0,1,0,1,0,2019,conventional,0 days 00:01:20.126000,0 days 00:01:19.553000,0 days 00:01:19.307000
3485,STR,2.0,INTERMEDIATE,3,2.0,4.0,14.0,0 days 00:01:42.466000,2.0,0 days 00:01:43.527000,fp1,1194.5,1,0,0,1,2019,conventional,0 days 00:01:20.643000,0 days 00:01:20.498000,
3486,ALB,1.0,INTERMEDIATE,4,1.0,4.0,14.0,0 days 00:01:40.178000,2.0,0 days 00:01:40.371500,fp1,1162.5,0,1,0,1,2019,conventional,0 days 00:01:20.382000,0 days 00:01:20.021000,
3487,ALB,2.0,INTERMEDIATE,3,5.0,7.0,14.0,0 days 00:01:39.174000,2.0,0 days 00:01:40.250500,fp1,1188.0,0,0,0,1,2019,conventional,0 days 00:01:20.382000,0 days 00:01:20.021000,
3488,ALB,3.0,INTERMEDIATE,8,8.0,15.0,14.0,0 days 00:01:31.250000,5.0,0 days 00:01:32.536000,fp1,1193.0,0,0,0,1,2019,conventional,0 days 00:01:20.382000,0 days 00:01:20.021000,
3489,ALB,5.0,SOFT,3,17.0,19.0,14.0,0 days 00:01:29.025000,1.0,0 days 00:01:29.025000,fp1,1217.5,1,0,1,0,2019,conventional,0 days 00:01:20.382000,0 days 00:01:20.021000,
3490,KVY,2.0,INTERMEDIATE,4,2.0,5.0,14.0,0 days 00:01:35.814000,1.0,0 days 00:01:35.814000,fp1,1183.5,1,0,0,1,2019,conventional,0 days 00:01:20.723000,0 days 00:01:20.630000,
3491,KVY,4.0,INTERMEDIATE,4,8.0,11.0,14.0,0 days 00:01:34.253000,1.0,0 days 00:01:34.253000,fp1,1161.0,0,0,0,1,2019,conventional,0 days 00:01:20.723000,0 days 00:01:20.630000,
3492,KVY,6.0,SOFT,5,21.0,25.0,14.0,0 days 00:01:29.960000,1.0,0 days 00:01:29.960000,fp1,1136.0,0,0,1,0,2019,conventional,0 days 00:01:20.723000,0 days 00:01:20.630000,
3493,HUL,2.0,INTERMEDIATE,5,2.0,6.0,14.0,0 days 00:01:37.021000,2.0,0 days 00:01:38.185000,fp1,1137.0,0,1,0,1,2019,conventional,0 days 00:01:20.155000,0 days 00:01:20.275000,0 days 00:01:20.049000
3494,VER,4.0,INTERMEDIATE,4,5.0,8.0,14.0,0 days 00:01:33.800000,2.0,0 days 00:01:34.598500,fp1,1201.5,0,0,0,1,2019,conventional,,,
3495,VER,5.0,SOFT,3,9.0,11.0,14.0,0 days 00:01:30.100000,1.0,0 days 00:01:30.100000,fp1,1233.5,1,0,1,0,2019,conventional,,,
3496,HAM,3.0,SOFT,4,8.0,11.0,14.0,0 days 00:01:28.730000,1.0,0 days 00:01:28.730000,fp1,1193.0,1,0,1,0,2019,conventional,0 days 00:01:20.272000,0 days 00:01:19.464000,0 days 00:01:19.346000
3497,SAI,4.0,INTERMEDIATE,4,6.0,9.0,14.0,0 days 00:01:36.333000,1.0,0 days 00:01:36.333000,fp1,1187.5,0,0,0,1,2019,conventional,0 days 00:01:20.413000,0 days 00:01:20.202000,0 days 00:01:20.455000
3498,SAI,5.0,INTERMEDIATE,10,10.0,19.0,14.0,0 days 00:01:32.056000,3.0,0 days 00:01:32.634000,fp1,1215.5,1,0,0,1,2019,conventional,0 days 00:01:20.413000,0 days 00:01:20.202000,0 days 00:01:20.455000
3499,SAI,6.0,SOFT,6,20.0,25.0,14.0,0 days 00:01:28.211000,2.0,0 days 00:01:28.828500,fp1,1208.5,0,0,1,0,2019,conventional,0 days 00:01:20.413000,0 days 00:01:20.202000,0 days 00:01:20.455000
3500,RUS,2.0,INTERMEDIATE,2,2.0,3.0,14.0,0 days 00:01:46.672000,2.0,0 days 00:01:48.203000,fp1,1095.0,0,0,0,1,2019,conventional,0 days 00:01:21.800000,,
3501,RUS,3.0,INTERMEDIATE,2,4.0,5.0,14.0,0 days 00:01:45.005000,1.0,0 days 00:01:45.005000,fp1,1135.0,0,0,0,1,2019,conventional,0 days 00:01:21.800000,,
3502,RUS,5.0,INTERMEDIATE,3,10.0,12.0,14.0,0 days 00:01:48.261000,1.0,0 days 00:01:48.261000,fp1,1009.5,0,1,0,1,2019,conventional,0 days 00:01:21.800000,,
3503,KUB,3.0,INTERMEDIATE,2,4.0,5.0,14.0,0 days 00:01:44.907000,1.0,0 days 00:01:44.907000,fp1,1096.0,0,0,0,1,2019,conventional,0 days 00:01:22.356000,,
3504,GIO,4.0,INTERMEDIATE,4,5.0,8.0,14.0,0 days 00:01:40.231000,2.0,0 days 00:01:41.005000,fp1,1153.0,1,0,0,1,2019,conventional,0 days 00:01:20.657000,0 days 00:01:20.517000,
3505,GIO,6.0,INTERMEDIATE,10,10.0,19.0,14.0,0 days 00:01:32.848000,2.0,0 days 00:01:33.439500,fp1,1135.5,0,0,0,1,2019,conventional,0 days 00:01:20.657000,0 days 00:01:20.517000,
3506,GIO,7.0,INTERMEDIATE,3,20.0,22.0,14.0,0 days 00:01:34.926000,1.0,0 days 00:01:34.926000,fp1,1076.5,0,0,0,1,2019,conventional,0 days 00:01:20.657000,0 days 00:01:20.517000,
3507,RIC,3.0,SOFT,20,14.0,33.0,14.0,0 days 00:01:24.830000,17.0,0 days 00:01:25.101000,fp2,1230.0,0,0,0,1,2019,conventional,0 days 00:01:20.374000,0 days 00:01:19.833000,0 days 00:01:19.839000
3508,RIC,4.0,HARD,3,34.0,36.0,14.0,0 days 00:01:30.472000,1.0,0 days 00:01:30.472000,fp2,1243.0,1,0,0,1,2019,conventional,0 days 00:01:20.374000,0 days 00:01:19.833000,0 days 00:01:19.839000
3509,VET,1.0,MEDIUM,7,1.0,7.0,14.0,0 days 00:01:22.275000,3.0,0 days 00:01:23.134000,fp2,1127.0,0,0,1,0,2019,conventional,0 days 00:01:20.378000,0 days 00:01:19.715000,0 days 00:01:19.457000
3510,VET,2.0,SOFT,5,8.0,12.0,14.0,0 days 00:01:21.179000,2.0,0 days 00:01:21.608500,fp2,1091.0,0,1,1,0,2019,conventional,0 days 00:01:20.378000,0 days 00:01:19.715000,0 days 00:01:19.457000
3511,VET,5.0,MEDIUM,15,15.0,29.0,14.0,0 days 00:01:25.006000,12.0,0 days 00:01:25.633500,fp2,1220.0,0,0,0,1,2019,conventional,0 days 00:01:20.378000,0 days 00:01:19.715000,0 days 00:01:19.457000
3512,VET,6.0,SOFT,10,30.0,39.0,14.0,0 days 00:01:24.624000,8.0,0 days 00:01:25.179500,fp2,1220.0,0,0,0,1,2019,conventional,0 days 00:01:20.378000,0 days 00:01:19.715000,0 days 00:01:19.457000
3513,RAI,2.0,SOFT,6,7.0,12.0,14.0,0 days 00:01:22.523000,2.0,0 days 00:01:22.624500,fp2,1229.5,1,0,1,0,2019,conventional,0 days 00:01:20.634000,0 days 00:01:20.515000,
