,Driver,Stint,Compound,LapCount,FirstLap,LastLap,race_number,fastest_laptime,number_quick_laptime,avg_quick_laptime,fp_session,SpeedTotal,high_engine_mode,low_engine_mode,quali_sim,race_sim,year,event_format,q1,q2,q3
945,SAI,2.0,SOFT,4,12.0,15.0,4.0,0 days 00:01:26.664000,2.0,0 days 00:01:27.750000,fp3,1096.0,1,0,1,0,2020,conventional,0 days 00:01:26.715000,0 days 00:01:26.149000,0 days 00:01:25.965000
946,SAI,3.0,SOFT,7,16.0,22.0,4.0,0 days 00:01:31.869000,4.0,0 days 00:01:32.149500,fp3,1066.5,0,0,0,1,2020,conventional,0 days 00:01:26.715000,0 days 00:01:26.149000,0 days 00:01:25.965000
947,RUS,1.0,SOFT,7,1.0,7.0,4.0,0 days 00:01:28.094000,3.0,0 days 00:01:28.443000,fp3,1082.5,1,0,1,0,2020,conventional,0 days 00:01:26.732000,0 days 00:01:27.092000,
948,RUS,2.0,SOFT,6,8.0,13.0,4.0,0 days 00:01:27.738000,2.0,0 days 00:01:27.777500,fp3,1002.0,0,0,1,0,2020,conventional,0 days 00:01:26.732000,0 days 00:01:27.092000,
949,BOT,1.0,SOFT,6,1.0,6.0,4.0,0 days 00:01:27.136000,2.0,0 days 00:01:27.148000,fp3,1035.5,0,0,1,0,2020,conventional,0 days 00:01:25.801000,0 days 00:01:25.015000,0 days 00:01:24.616000
950,BOT,2.0,SOFT,3,7.0,9.0,4.0,0 days 00:01:26.526000,1.0,0 days 00:01:26.526000,fp3,1012.0,0,0,1,0,2020,conventional,0 days 00:01:25.801000,0 days 00:01:25.015000,0 days 00:01:24.616000
951,BOT,3.0,SOFT,4,10.0,13.0,4.0,0 days 00:01:25.873000,1.0,0 days 00:01:25.873000,fp3,1050.0,0,0,1,0,2020,conventional,0 days 00:01:25.801000,0 days 00:01:25.015000,0 days 00:01:24.616000
952,BOT,4.0,SOFT,3,14.0,16.0,4.0,0 days 00:01:32.352000,1.0,0 days 00:01:32.352000,fp3,1072.0,1,0,0,1,2020,conventional,0 days 00:01:25.801000,0 days 00:01:25.015000,0 days 00:01:24.616000
953,GIO,3.0,SOFT,8,9.0,16.0,4.0,0 days 00:01:27.825000,3.0,0 days 00:01:28.243000,fp3,1018.5,1,0,1,0,2020,conventional,0 days 00:01:27.164000,,
954,RIC,3.0,SOFT,4,3.0,6.0,5.0,0 days 00:01:31.362000,2.0,0 days 00:01:31.384500,fp1,1030.0,0,0,0,1,2020,conventional,0 days 00:01:27.442000,0 days 00:01:26.636000,0 days 00:01:26.297000
955,RIC,5.0,SOFT,5,11.0,15.0,5.0,0 days 00:01:28.511000,2.0,0 days 00:01:28.544000,fp1,991.5,0,1,1,0,2020,conventional,0 days 00:01:27.442000,0 days 00:01:26.636000,0 days 00:01:26.297000
956,RIC,7.0,SOFT,7,17.0,23.0,5.0,0 days 00:01:34.088000,5.0,0 days 00:01:34.473000,fp1,1072.0,1,0,0,1,2020,conventional,0 days 00:01:27.442000,0 days 00:01:26.636000,0 days 00:01:26.297000
957,NOR,5.0,SOFT,7,5.0,11.0,5.0,0 days 00:01:28.076000,3.0,0 days 00:01:28.082000,fp1,1024.0,0,0,1,0,2020,conventional,0 days 00:01:27.217000,0 days 00:01:26.885000,0 days 00:01:26.778000
958,NOR,6.0,SOFT,6,12.0,17.0,5.0,0 days 00:01:27.846000,2.0,0 days 00:01:28.121000,fp1,999.0,0,0,1,0,2020,conventional,0 days 00:01:27.217000,0 days 00:01:26.885000,0 days 00:01:26.778000
959,NOR,7.0,SOFT,7,18.0,24.0,5.0,0 days 00:01:32.849000,6.0,0 days 00:01:33.414500,fp1,1072.5,1,0,0,1,2020,conventional,0 days 00:01:27.217000,0 days 00:01:26.885000,0 days 00:01:26.778000
960,VET,1.0,SOFT,9,1.0,9.0,5.0,0 days 00:01:27.962000,3.0,0 days 00:01:28.467000,fp1,920.5,0,0,1,0,2020,conventional,0 days 00:01:27.612000,0 days 00:01:27.078000,
961,VET,2.0,SOFT,8,10.0,17.0,5.0,0 days 00:01:27.498000,2.0,0 days 00:01:27.754000,fp1,880.5,0,1,1,0,2020,conventional,0 days 00:01:27.612000,0 days 00:01:27.078000,
962,VET,4.0,SOFT,3,19.0,21.0,5.0,0 days 00:01:37.830000,1.0,0 days 00:01:37.830000,fp1,940.5,1,0,0,1,2020,conventional,0 days 00:01:27.612000,0 days 00:01:27.078000,
963,LAT,3.0,SOFT,7,10.0,16.0,5.0,0 days 00:01:28.226000,2.0,0 days 00:01:28.501500,fp1,960.0,0,0,1,0,2020,conventional,0 days 00:01:28.430000,,
964,LAT,5.0,SOFT,7,18.0,24.0,5.0,0 days 00:01:31.397000,1.0,0 days 00:01:31.397000,fp1,923.5,0,1,0,1,2020,conventional,0 days 00:01:28.430000,,
965,RAI,4.0,SOFT,4,13.0,16.0,5.0,0 days 00:01:28.655000,1.0,0 days 00:01:28.655000,fp1,1042.5,0,0,1,0,2020,conventional,0 days 00:01:28.493000,,
966,GRO,3.0,SOFT,7,9.0,15.0,5.0,0 days 00:01:27.908000,3.0,0 days 00:01:28.008000,fp1,1019.5,0,1,1,0,2020,conventional,0 days 00:01:27.519000,0 days 00:01:27.254000,
967,GRO,4.0,SOFT,11,16.0,26.0,5.0,0 days 00:01:27.985000,2.0,0 days 00:01:28.656000,fp1,1095.5,1,0,1,0,2020,conventional,0 days 00:01:27.519000,0 days 00:01:27.254000,
968,GAS,2.0,SOFT,9,2.0,10.0,5.0,0 days 00:01:28.169000,3.0,0 days 00:01:28.227000,fp1,1029.0,0,1,1,0,2020,conventional,0 days 00:01:27.154000,0 days 00:01:26.523000,0 days 00:01:26.534000
969,GAS,3.0,SOFT,6,11.0,16.0,5.0,0 days 00:01:27.707000,2.0,0 days 00:01:27.774500,fp1,1033.5,0,0,1,0,2020,conventional,0 days 00:01:27.154000,0 days 00:01:26.523000,0 days 00:01:26.534000
970,GAS,4.0,SOFT,7,17.0,23.0,5.0,0 days 00:01:32.304000,4.0,0 days 00:01:33.127000,fp1,1064.0,1,0,0,1,2020,conventional,0 days 00:01:27.154000,0 days 00:01:26.523000,0 days 00:01:26.534000
971,LEC,1.0,SOFT,9,1.0,9.0,5.0,0 days 00:01:27.544000,3.0,0 days 00:01:28.067000,fp1,1051.0,0,0,1,0,2020,conventional,0 days 00:01:27.427000,0 days 00:01:26.709000,0 days 00:01:26.614000
972,LEC,2.0,SOFT,6,10.0,15.0,5.0,0 days 00:01:27.062000,1.0,0 days 00:01:27.062000,fp1,1056.5,1,0,1,0,2020,conventional,0 days 00:01:27.427000,0 days 00:01:26.709000,0 days 00:01:26.614000
973,LEC,4.0,SOFT,1,17.0,17.0,5.0,0 days 00:01:36.930000,1.0,0 days 00:01:36.930000,fp1,,0,0,0,1,2020,conventional,0 days 00:01:27.427000,0 days 00:01:26.709000,0 days 00:01:26.614000
974,STR,2.0,SOFT,9,2.0,10.0,5.0,0 days 00:01:28.071000,3.0,0 days 00:01:28.248000,fp1,1003.0,0,0,1,0,2020,conventional,0 days 00:01:27.187000,0 days 00:01:26.674000,0 days 00:01:26.428000
975,STR,3.0,SOFT,4,11.0,14.0,5.0,0 days 00:01:27.539000,1.0,0 days 00:01:27.539000,fp1,890.0,0,1,1,0,2020,conventional,0 days 00:01:27.187000,0 days 00:01:26.674000,0 days 00:01:26.428000
976,STR,4.0,SOFT,12,15.0,26.0,5.0,0 days 00:01:31.761000,9.0,0 days 00:01:32.564000,fp1,1079.5,1,0,0,1,2020,conventional,0 days 00:01:27.187000,0 days 00:01:26.674000,0 days 00:01:26.428000
977,MAG,4.0,SOFT,4,14.0,17.0,5.0,0 days 00:01:31.694000,3.0,0 days 00:01:32.470000,fp1,1090.0,1,0,0,1,2020,conventional,0 days 00:01:28.236000,,
978,ALB,1.0,SOFT,1,1.0,1.0,5.0,0 days 00:01:37.571000,1.0,0 days 00:01:37.571000,fp1,,0,0,0,1,2020,conventional,0 days 00:01:27.153000,0 days 00:01:26.642000,0 days 00:01:26.669000
979,ALB,2.0,SOFT,9,2.0,10.0,5.0,0 days 00:01:27.699000,3.0,0 days 00:01:28.029000,fp1,1012.5,1,0,1,0,2020,conventional,0 days 00:01:27.153000,0 days 00:01:26.642000,0 days 00:01:26.669000
980,ALB,3.0,SOFT,3,11.0,13.0,5.0,0 days 00:01:27.280000,1.0,0 days 00:01:27.280000,fp1,990.5,0,0,1,0,2020,conventional,0 days 00:01:27.153000,0 days 00:01:26.642000,0 days 00:01:26.669000
981,ALB,4.0,SOFT,5,14.0,18.0,5.0,0 days 00:01:27.800000,1.0,0 days 00:01:27.800000,fp1,978.0,0,1,1,0,2020,conventional,0 days 00:01:27.153000,0 days 00:01:26.642000,0 days 00:01:26.669000
982,KVY,2.0,SOFT,8,2.0,9.0,5.0,0 days 00:01:28.496000,2.0,0 days 00:01:28.620000,fp1,1044.0,0,0,1,0,2020,conventional,0 days 00:01:27.882000,,
983,KVY,4.0,SOFT,6,11.0,16.0,5.0,0 days 00:01:27.653000,2.0,0 days 00:01:27.852500,fp1,1039.0,0,1,1,0,2020,conventional,0 days 00:01:27.882000,,
984,KVY,5.0,SOFT,11,17.0,27.0,5.0,0 days 00:01:32.425000,9.0,0 days 00:01:34.464000,fp1,1067.0,1,0,0,1,2020,conventional,0 days 00:01:27.882000,,
985,HUL,2.0,SOFT,7,2.0,8.0,5.0,0 days 00:01:27.932000,2.0,0 days 00:01:28.326500,fp1,859.0,0,1,1,0,2020,conventional,0 days 00:01:27.279000,0 days 00:01:26.261000,0 days 00:01:26.082000
986,HUL,3.0,SOFT,3,9.0,11.0,5.0,0 days 00:01:26.942000,1.0,0 days 00:01:26.942000,fp1,942.5,0,0,1,0,2020,conventional,0 days 00:01:27.279000,0 days 00:01:26.261000,0 days 00:01:26.082000
987,HUL,4.0,SOFT,14,12.0,25.0,5.0,0 days 00:01:31.748000,10.0,0 days 00:01:32.896500,fp1,1075.5,1,0,0,1,2020,conventional,0 days 00:01:27.279000,0 days 00:01:26.261000,0 days 00:01:26.082000
988,OCO,2.0,SOFT,6,2.0,7.0,5.0,0 days 00:01:28.250000,2.0,0 days 00:01:28.609000,fp1,1062.0,0,0,1,0,2020,conventional,0 days 00:01:27.278000,0 days 00:01:27.011000,
989,OCO,4.0,SOFT,6,9.0,14.0,5.0,0 days 00:01:27.701000,2.0,0 days 00:01:27.710000,fp1,972.5,0,1,1,0,2020,conventional,0 days 00:01:27.278000,0 days 00:01:27.011000,
990,OCO,5.0,SOFT,9,15.0,23.0,5.0,0 days 00:01:33.094000,5.0,0 days 00:01:33.804000,fp1,1070.5,1,0,0,1,2020,conventional,0 days 00:01:27.278000,0 days 00:01:27.011000,
991,VER,1.0,SOFT,2,1.0,2.0,5.0,0 days 00:01:34.327000,2.0,0 days 00:01:35.307000,fp1,1045.5,0,0,0,1,2020,conventional,0 days 00:01:27.154000,0 days 00:01:26.779000,0 days 00:01:26.176000
992,VER,2.0,SOFT,2,3.0,4.0,5.0,0 days 00:01:29.212000,2.0,0 days 00:01:30.195500,fp1,1078.5,1,0,0,1,2020,conventional,0 days 00:01:27.154000,0 days 00:01:26.779000,0 days 00:01:26.176000
993,VER,3.0,SOFT,2,5.0,6.0,5.0,0 days 00:01:31.206000,1.0,0 days 00:01:31.206000,fp1,1058.0,0,0,0,1,2020,conventional,0 days 00:01:27.154000,0 days 00:01:26.779000,0 days 00:01:26.176000
994,VER,4.0,SOFT,2,7.0,8.0,5.0,0 days 00:01:30.163000,1.0,0 days 00:01:30.163000,fp1,1003.5,0,1,0,1,2020,conventional,0 days 00:01:27.154000,0 days 00:01:26.779000,0 days 00:01:26.176000
995,VER,5.0,SOFT,2,9.0,10.0,5.0,0 days 00:01:29.954000,1.0,0 days 00:01:29.954000,fp1,1059.5,0,0,0,1,2020,conventional,0 days 00:01:27.154000,0 days 00:01:26.779000,0 days 00:01:26.176000
996,VER,6.0,SOFT,6,11.0,16.0,5.0,0 days 00:01:26.893000,2.0,0 days 00:01:26.918000,fp1,961.0,0,1,1,0,2020,conventional,0 days 00:01:27.154000,0 days 00:01:26.779000,0 days 00:01:26.176000
997,VER,8.0,SOFT,7,18.0,24.0,5.0,0 days 00:01:32.649000,3.0,0 days 00:01:33.204000,fp1,1075.0,1,0,0,1,2020,conventional,0 days 00:01:27.154000,0 days 00:01:26.779000,0 days 00:01:26.176000
998,HAM,2.0,SOFT,5,2.0,6.0,5.0,0 days 00:01:26.842000,2.0,0 days 00:01:26.905500,fp1,1029.5,0,0,1,0,2020,conventional,0 days 00:01:26.818000,0 days 00:01:26.266000,0 days 00:01:25.217000
999,HAM,3.0,SOFT,3,7.0,9.0,5.0,0 days 00:01:26.304000,1.0,0 days 00:01:26.304000,fp1,967.0,0,1,1,0,2020,conventional,0 days 00:01:26.818000,0 days 00:01:26.266000,0 days 00:01:25.217000
1000,HAM,4.0,SOFT,3,10.0,12.0,5.0,0 days 00:01:26.370000,1.0,0 days 00:01:26.370000,fp1,986.5,0,0,1,0,2020,conventional,0 days 00:01:26.818000,0 days 00:01:26.266000,0 days 00:01:25.217000
1001,HAM,5.0,SOFT,4,13.0,16.0,5.0,0 days 00:01:29.257000,2.0,0 days 00:01:29.701000,fp1,1043.5,1,0,0,1,2020,conventional,0 days 00:01:26.818000,0 days 00:01:26.266000,0 days 00:01:25.217000
1002,HAM,6.0,SOFT,4,17.0,20.0,5.0,0 days 00:01:29.027000,2.0,0 days 00:01:29.667500,fp1,1042.0,1,0,0,1,2020,conventional,0 days 00:01:26.818000,0 days 00:01:26.266000,0 days 00:01:25.217000
1003,SAI,3.0,SOFT,7,6.0,12.0,5.0,0 days 00:01:28.138000,3.0,0 days 00:01:28.555000,fp1,1045.0,0,0,1,0,2020,conventional,0 days 00:01:27.450000,0 days 00:01:27.083000,
1004,SAI,4.0,SOFT,6,13.0,18.0,5.0,0 days 00:01:28.369000,2.0,0 days 00:01:28.399000,fp1,981.0,0,0,1,0,2020,conventional,0 days 00:01:27.450000,0 days 00:01:27.083000,
1005,SAI,5.0,SOFT,10,19.0,28.0,5.0,0 days 00:01:33.585000,6.0,0 days 00:01:34.082000,fp1,1063.0,1,0,0,1,2020,conventional,0 days 00:01:27.450000,0 days 00:01:27.083000,
1006,RUS,4.0,SOFT,6,10.0,15.0,5.0,0 days 00:01:28.170000,2.0,0 days 00:01:28.306500,fp1,979.0,0,0,1,0,2020,conventional,0 days 00:01:27.757000,0 days 00:01:27.455000,
1007,RUS,5.0,SOFT,3,16.0,18.0,5.0,0 days 00:01:28.618000,1.0,0 days 00:01:28.618000,fp1,1038.0,0,0,1,0,2020,conventional,0 days 00:01:27.757000,0 days 00:01:27.455000,
1008,RUS,6.0,SOFT,3,19.0,21.0,5.0,0 days 00:01:30.836000,1.0,0 days 00:01:30.836000,fp1,1073.0,1,0,0,1,2020,conventional,0 days 00:01:27.757000,0 days 00:01:27.455000,
1009,BOT,2.0,SOFT,3,2.0,4.0,5.0,0 days 00:01:27.400000,1.0,0 days 00:01:27.400000,fp1,961.0,0,0,1,0,2020,conventional,0 days 00:01:26.738000,0 days 00:01:25.785000,0 days 00:01:25.154000
1010,BOT,3.0,SOFT,2,5.0,6.0,5.0,0 days 00:01:34.521000,1.0,0 days 00:01:34.521000,fp1,1049.5,1,0,0,1,2020,conventional,0 days 00:01:26.738000,0 days 00:01:25.785000,0 days 00:01:25.154000
1011,BOT,4.0,SOFT,6,7.0,12.0,5.0,0 days 00:01:26.166000,2.0,0 days 00:01:26.430500,fp1,944.0,0,1,1,0,2020,conventional,0 days 00:01:26.738000,0 days 00:01:25.785000,0 days 00:01:25.154000
1012,BOT,5.0,SOFT,4,13.0,16.0,5.0,0 days 00:01:32.006000,2.0,0 days 00:01:32.182000,fp1,1086.5,1,0,0,1,2020,conventional,0 days 00:01:26.738000,0 days 00:01:25.785000,0 days 00:01:25.154000
1013,RIC,3.0,SOFT,4,3.0,6.0,5.0,0 days 00:01:31.362000,2.0,0 days 00:01:31.384500,fp1,1030.0,0,0,0,1,2020,conventional,0 days 00:01:27.442000,0 days 00:01:26.636000,0 days 00:01:26.297000
1014,RIC,5.0,SOFT,5,11.0,15.0,5.0,0 days 00:01:28.511000,2.0,0 days 00:01:28.544000,fp1,991.5,0,1,1,0,2020,conventional,0 days 00:01:27.442000,0 days 00:01:26.636000,0 days 00:01:26.297000
1015,RIC,7.0,SOFT,7,17.0,23.0,5.0,0 days 00:01:34.088000,5.0,0 days 00:01:34.473000,fp1,1072.0,1,0,0,1,2020,conventional,0 days 00:01:27.442000,0 days 00:01:26.636000,0 days 00:01:26.297000
1016,NOR,5.0,SOFT,7,5.0,11.0,5.0,0 days 00:01:28.076000,3.0,0 days 00:01:28.082000,fp1,1024.0,0,0,1,0,2020,conventional,0 days 00:01:27.217000,0 days 00:01:26.885000,0 days 00:01:26.778000
1017,NOR,6.0,SOFT,6,12.0,17.0,5.0,0 days 00:01:27.846000,2.0,0 days 00:01:28.121000,fp1,999.0,0,0,1,0,2020,conventional,0 days 00:01:27.217000,0 days 00:01:26.885000,0 days 00:01:26.778000
1018,NOR,7.0,SOFT,7,18.0,24.0,5.0,0 days 00:01:32.849000,6.0,0 days 00:01:33.414500,fp1,1072.5,1,0,0,1,2020,conventional,0 days 00:01:27.217000,0 days 00:01:26.885000,0 days 00:01:26.778000
1019,VET,1.0,SOFT,9,1.0,9.0,5.0,0 days 00:01:27.962000,3.0,0 days 00:01:28.467000,fp1,920.5,0,0,1,0,2020,conventional,0 days 00:01:27.612000,0 days 00:01:27.078000,
1020,VET,2.0,SOFT,8,10.0,17.0,5.0,0 days 00:01:27.498000,2.0,0 days 00:01:27.754000,fp1,880.5,0,1,1,0,2020,conventional,0 days 00:01:27.612000,0 days 00:01:27.078000,
1021,VET,4.0,SOFT,3,19.0,21.0,5.0,0 days 00:01:37.830000,1.0,0 days 00:01:37.830000,fp1,940.5,1,0,0,1,2020,conventional,0 days 00:01:27.612000,0 days 00:01:27.078000,
1022,LAT,3.0,SOFT,7,10.0,16.0,5.0,0 days 00:01:28.226000,2.0,0 days 00:01:28.501500,fp1,960.0,0,0,1,0,2020,conventional,0 days 00:01:28.430000,,
1023,LAT,5.0,SOFT,7,18.0,24.0,5.0,0 days 00:01:31.397000,1.0,0 days 00:01:31.397000,fp1,923.5,0,1,0,1,2020,conventional,0 days 00:01:28.430000,,
1024,RAI,4.0,SOFT,4,13.0,16.0,5.0,0 days 00:01:28.655000,1.0,0 days 00:01:28.655000,fp1,1042.5,0,0,1,0,2020,conventional,0 days 00:01:28.493000,,
1025,GRO,3.0,SOFT,7,9.0,15.0,5.0,0 days 00:01:27.908000,3.0,0 days 00:01:28.008000,fp1,1019.5,0,1,1,0,2020,conventional,0 days 00:01:27.519000,0 days 00:01:27.254000,
1026,GRO,4.0,SOFT,11,16.0,26.0,5.0,0 days 00:01:27.985000,2.0,0 days 00:01:28.656000,fp1,1095.5,1,0,1,0,2020,conventional,0 days 00:01:27.519000,0 days 00:01:27.254000,
1027,GAS,2.0,SOFT,9,2.0,10.0,5.0,0 days 00:01:28.169000,3.0,0 days 00:01:28.227000,fp1,1029.0,0,1,1,0,2020,conventional,0 days 00:01:27.154000,0 days 00:01:26.523000,0 days 00:01:26.534000
1028,GAS,3.0,SOFT,6,11.0,16.0,5.0,0 days 00:01:27.707000,2.0,0 days 00:01:27.774500,fp1,1033.5,0,0,1,0,2020,conventional,0 days 00:01:27.154000,0 days 00:01:26.523000,0 days 00:01:26.534000
1029,GAS,4.0,SOFT,7,17.0,23.0,5.0,0 days 00:01:32.304000,4.0,0 days 00:01:33.127000,fp1,1064.0,1,0,0,1,2020,conventional,0 days 00:01:27.154000,0 days 00:01:26.523000,0 days 00:01:26.534000
1030,LEC,1.0,SOFT,9,1.0,9.0,5.0,0 days 00:01:27.544000,3.0,0 days 00:01:28.067000,fp1,1051.0,0,0,1,0,2020,conventional,0 days 00:01:27.427000,0 days 00:01:26.709000,0 days 00:01:26.614000
1031,LEC,2.0,SOFT,6,10.0,15.0,5.0,0 days 00:01:27.062000,1.0,0 days 00:01:27.062000,fp1,1056.5,1,0,1,0,2020,conventional,0 days 00:01:27.427000,0 days 00:01:26.709000,0 days 00:01:26.614000
1032,LEC,4.0,SOFT,1,17.0,17.0,5.0,0 days 00:01:36.930000,1.0,0 days 00:01:36.930000,fp1,,0,0,0,1,2020,conventional,0 days 00:01:27.427000,0 days 00:01:26.709000,0 days 00:01:26.614000
1033,STR,2.0,SOFT,9,2.0,10.0,5.0,0 days 00:01:28.071000,3.0,0 days 00:01:28.248000,fp1,1003.0,0,0,1,0,2020,conventional,0 days 00:01:27.187000,0 days 00:01:26.674000,0 days 00:01:26.428000
1034,STR,3.0,SOFT,4,11.0,14.0,5.0,0 days 00:01:27.539000,1.0,0 days 00:01:27.539000,fp1,890.0,0,1,1,0,2020,conventional,0 days 00:01:27.187000,0 days 00:01:26.674000,0 days 00:01:26.428000
1035,STR,4.0,SOFT,12,15.0,26.0,5.0,0 days 00:01:31.761000,9.0,0 days 00:01:32.564000,fp1,1079.5,1,0,0,1,2020,conventional,0 days 00:01:27.187000,0 days 00:01:26.674000,0 days 00:01:26.428000
1036,MAG,4.0,SOFT,4,14.0,17.0,5.0,0 days 00:01:31.694000,3.0,0 days 00:01:32.470000,fp1,1090.0,1,0,0,1,2020,conventional,0 days 00:01:28.236000,,
1037,ALB,1.0,SOFT,1,1.0,1.0,5.0,0 days 00:01:37.571000,1.0,0 days 00:01:37.571000,fp1,,0,0,0,1,2020,conventional,0 days 00:01:27.153000,0 days 00:01:26.642000,0 days 00:01:26.669000
1038,ALB,2.0,SOFT,9,2.0,10.0,5.0,0 days 00:01:27.699000,3.0,0 days 00:01:28.029000,fp1,1012.5,1,0,1,0,2020,conventional,0 days 00:01:27.153000,0 days 00:01:26.642000,0 days 00:01:26.669000
1039,ALB,3.0,SOFT,3,11.0,13.0,5.0,0 days 00:01:27.280000,1.0,0 days 00:01:27.280000,fp1,990.5,0,0,1,0,2020,conventional,0 days 00:01:27.153000,0 days 00:01:26.642000,0 days 00:01:26.669000
1040,ALB,4.0,SOFT,5,14.0,18.0,5.0,0 days 00:01:27.800000,1.0,0 days 00:01:27.800000,fp1,978.0,0,1,1,0,2020,conventional,0 days 00:01:27.153000,0 days 00:01:26.642000,0 days 00:01:26.669000
1041,KVY,2.0,SOFT,8,2.0,9.0,5.0,0 days 00:01:28.496000,2.0,0 days 00:01:28.620000,fp1,1044.0,0,0,1,0,2020,conventional,0 days 00:01:27.882000,,
1042,KVY,4.0,SOFT,6,11.0,16.0,5.0,0 days 00:01:27.653000,2.0,0 days 00:01:27.852500,fp1,1039.0,0,1,1,0,2020,conventional,0 days 00:01:27.882000,,
1043,KVY,5.0,SOFT,11,17.0,27.0,5.0,0 days 00:01:32.425000,9.0,0 days 00:01:34.464000,fp1,1067.0,1,0,0,1,2020,conventional,0 days 00:01:27.882000,,
1044,HUL,2.0,SOFT,7,2.0,8.0,5.0,0 days 00:01:27.932000,2.0,0 days 00:01:28.326500,fp1,859.0,0,1,1,0,2020,conventional,0 days 00:01:27.279000,0 days 00:01:26.261000,0 days 00:01:26.082000
1045,HUL,3.0,SOFT,3,9.0,11.0,5.0,0 days 00:01:26.942000,1.0,0 days 00:01:26.942000,fp1,942.5,0,0,1,0,2020,conventional,0 days 00:01:27.279000,0 days 00:01:26.261000,0 days 00:01:26.082000
1046,HUL,4.0,SOFT,14,12.0,25.0,5.0,0 days 00:01:31.748000,10.0,0 days 00:01:32.896500,fp1,1075.5,1,0,0,1,2020,conventional,0 days 00:01:27.279000,0 days 00:01:26.261000,0 days 00:01:26.082000
1047,OCO,2.0,SOFT,6,2.0,7.0,5.0,0 days 00:01:28.250000,2.0,0 days 00:01:28.609000,fp1,1062.0,0,0,1,0,2020,conventional,0 days 00:01:27.278000,0 days 00:01:27.011000,
1048,OCO,4.0,SOFT,6,9.0,14.0,5.0,0 days 00:01:27.701000,2.0,0 days 00:01:27.710000,fp1,972.5,0,1,1,0,2020,conventional,0 days 00:01:27.278000,0 days 00:01:27.011000,
1049,OCO,5.0,SOFT,9,15.0,23.0,5.0,0 days 00:01:33.094000,5.0,0 days 00:01:33.804000,fp1,1070.5,1,0,0,1,2020,conventional,0 days 00:01:27.278000,0 days 00:01:27.011000,
1050,VER,1.0,SOFT,2,1.0,2.0,5.0,0 days 00:01:34.327000,2.0,0 days 00:01:35.307000,fp1,1045.5,0,0,0,1,2020,conventional,0 days 00:01:27.154000,0 days 00:01:26.779000,0 days 00:01:26.176000
1051,VER,2.0,SOFT,2,3.0,4.0,5.0,0 days 00:01:29.212000,2.0,0 days 00:01:30.195500,fp1,1078.5,1,0,0,1,2020,conventional,0 days 00:01:27.154000,0 days 00:01:26.779000,0 days 00:01:26.176000
1052,VER,3.0,SOFT,2,5.0,6.0,5.0,0 days 00:01:31.206000,1.0,0 days 00:01:31.206000,fp1,1058.0,0,0,0,1,2020,conventional,0 days 00:01:27.154000,0 days 00:01:26.779000,0 days 00:01:26.176000
1053,VER,4.0,SOFT,2,7.0,8.0,5.0,0 days 00:01:30.163000,1.0,0 days 00:01:30.163000,fp1,1003.5,0,1,0,1,2020,conventional,0 days 00:01:27.154000,0 days 00:01:26.779000,0 days 00:01:26.176000
1054,VER,5.0,SOFT,2,9.0,10.0,5.0,0 days 00:01:29.954000,1.0,0 days 00:01:29.954000,fp1,1059.5,0,0,0,1,2020,conventional,0 days 00:01:27.154000,0 days 00:01:26.779000,0 days 00:01:26.176000
1055,VER,6.0,SOFT,6,11.0,16.0,5.0,0 days 00:01:26.893000,2.0,0 days 00:01:26.918000,fp1,961.0,0,1,1,0,2020,conventional,0 days 00:01:27.154000,0 days 00:01:26.779000,0 days 00:01:26.176000
1056,VER,8.0,SOFT,7,18.0,24.0,5.0,0 days 00:01:32.649000,3.0,0 days 00:01:33.204000,fp1,1075.0,1,0,0,1,2020,conventional,0 days 00:01:27.154000,0 days 00:01:26.779000,0 days 00:01:26.176000
1057,HAM,2.0,SOFT,5,2.0,6.0,5.0,0 days 00:01:26.842000,2.0,0 days 00:01:26.905500,fp1,1029.5,0,0,1,0,2020,conventional,0 days 00:01:26.818000,0 days 00:01:26.266000,0 days 00:01:25.217000
1058,HAM,3.0,SOFT,3,7.0,9.0,5.0,0 days 00:01:26.304000,1.0,0 days 00:01:26.304000,fp1,967.0,0,1,1,0,2020,conventional,0 days 00:01:26.818000,0 days 00:01:26.266000,0 days 00:01:25.217000
1059,HAM,4.0,SOFT,3,10.0,12.0,5.0,0 days 00:01:26.370000,1.0,0 days 00:01:26.370000,fp1,986.5,0,0,1,0,2020,conventional,0 days 00:01:26.818000,0 days 00:01:26.266000,0 days 00:01:25.217000
1060,HAM,5.0,SOFT,4,13.0,16.0,5.0,0 days 00:01:29.257000,2.0,0 days 00:01:29.701000,fp1,1043.5,1,0,0,1,2020,conventional,0 days 00:01:26.818000,0 days 00:01:26.266000,0 days 00:01:25.217000
1061,HAM,6.0,SOFT,4,17.0,20.0,5.0,0 days 00:01:29.027000,2.0,0 days 00:01:29.667500,fp1,1042.0,1,0,0,1,2020,conventional,0 days 00:01:26.818000,0 days 00:01:26.266000,0 days 00:01:25.217000
1062,SAI,3.0,SOFT,7,6.0,12.0,5.0,0 days 00:01:28.138000,3.0,0 days 00:01:28.555000,fp1,1045.0,0,0,1,0,2020,conventional,0 days 00:01:27.450000,0 days 00:01:27.083000,
1063,SAI,4.0,SOFT,6,13.0,18.0,5.0,0 days 00:01:28.369000,2.0,0 days 00:01:28.399000,fp1,981.0,0,0,1,0,2020,conventional,0 days 00:01:27.450000,0 days 00:01:27.083000,
